ENSG_ID,NCBI_ID,HGNC_ID,collision,primary_gene_symbol,source
ENSG00000235246,GENE ID:128385376,HGNC:56716,RP1,TMEM184B-AS1,ENSG
ENSG00000226033,GENE ID:8859,HGNC:11398,RP1,STK19,ENSG
ENSG00000236250,GENE ID:8859,HGNC:11398,RP1,STK19,ENSG
ENSG00000226257,GENE ID:8859,HGNC:11398,RP1,STK19,ENSG
ENSG00000204344,GENE ID:8859,HGNC:11398,RP1,STK19,ENSG
ENSG00000206342,GENE ID:8859,HGNC:11398,RP1,STK19,ENSG
ENSG00000166974,GENE ID:10982,HGNC:6891,RP1,MAPRE2,ENSG
ENSG00000275117,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000277953,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000105618,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000274651,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000276421,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000277154,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000274894,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000274144,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000256155,,HGNC:53954,RP11,LINC02598,ENSG
ENSG00000277707,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000275885,GENE ID:26121,HGNC:15446,RP11,PRPF31,ENSG
ENSG00000249480,,HGNC:21668,RP2,STK19B,ENSG
ENSG00000213965,GENE ID:390916,HGNC:32036,RP2,NUDT19,ENSG
ENSG00000250535,,HGNC:21668,RP2,STK19B,ENSG
ENSG00000230354,,HGNC:21668,RP2,STK19B,ENSG
ENSG00000248989,,HGNC:21668,RP2,STK19B,ENSG
ENSG00000084764,GENE ID:22924,HGNC:6892,RP3,MAPRE3,ENSG
ENSG00000156313,GENE ID:6103,HGNC:10295,RP3,RPGR,ENSG
ENSG00000043093,GENE ID:54165,HGNC:18184,RP42,DCUN1D1,ENSG
ENSG00000122550,GENE ID:55975,HGNC:15646,RP42,KLHL7,ENSG
ENSG00000163795,GENE ID:130557,HGNC:26498,RP58,ZNF513,ENSG
ENSG00000179456,GENE ID:10472,HGNC:13030,RP58,ZBTB18,ENSG
ENSG00000265203,GENE ID:5949,HGNC:9921,RP66,RBP3,ENSG
ENSG00000102931,GENE ID:23568,HGNC:17146,RP66,ARL2BP,ENSG
ENSG00000071994,GENE ID:5134,HGNC:8762,RP8,PDCD2,ENSG
ENSG00000210184,,HGNC:7498,RP8,MT-TS2,ENSG
ENSG00000171720,GENE ID:8841,HGNC:4854,RPD3,HDAC3,ENSG
ENSG00000196591,GENE ID:3066,HGNC:4853,RPD3,HDAC2,ENSG
ENSG00000147099,GENE ID:55869,HGNC:13315,RPD3,HDAC8,ENSG
ENSG00000174572,,HGNC:13975,RPL10P,RPL10P2,ENSG
ENSG00000217026,,HGNC:10300,RPL10P,RPL10P1,ENSG
ENSG00000204316,GENE ID:64978,HGNC:14033,RPML3,MRPL38,ENSG
ENSG00000114686,GENE ID:11222,HGNC:10379,RPML3,MRPL3,ENSG
ENSG00000177600,GENE ID:6181,HGNC:10377,RPP2,RPLP2,ENSG
ENSG00000172336,GENE ID:10248,HGNC:19949,RPP2,POP7,ENSG
ENSG00000182774,GENE ID:6218,HGNC:10397,RPS17L1,RPS17,ENSG
ENSG00000197575,,HGNC:10398,RPS17L1,RPS17P2,ENSG
ENSG00000278229,GENE ID:6218,HGNC:10397,RPS17L1,RPS17,ENSG
ENSG00000242692,,HGNC:17121,RPS27AP,RPS27AP1,ENSG
ENSG00000226144,,HGNC:16538,RPS27AP,RPS27AP3,ENSG
ENSG00000165916,GENE ID:5702,HGNC:9549,RPT5,PSMC3,ENSG
ENSG00000100519,GENE ID:5706,HGNC:9553,RPT5,PSMC6,ENSG
ENSG00000273899,GENE ID:79159,HGNC:28585,RRP17,NOL12,ENSG
ENSG00000270885,GENE ID:91608,HGNC:30295,RRP17,RASL10B,ENSG
ENSG00000204787,,HGNC:9953,RS,REG1CP,ENSG
ENSG00000164093,GENE ID:5308,HGNC:9005,RS,PITX2,ENSG
ENSG00000102104,GENE ID:6247,HGNC:10457,RS,RS1,ENSG
ENSG00000108604,GENE ID:6603,HGNC:11107,RSC6P,SMARCD2,ENSG
ENSG00000082014,GENE ID:6604,HGNC:11108,RSC6P,SMARCD3,ENSG
ENSG00000066117,GENE ID:6602,HGNC:11106,RSC6P,SMARCD1,ENSG
ENSG00000173473,GENE ID:6599,HGNC:11104,RSC8,SMARCC1,ENSG
ENSG00000139613,GENE ID:6601,HGNC:11105,RSC8,SMARCC2,ENSG
ENSG00000171160,GENE ID:118812,HGNC:24001,RTP,MORN4,ENSG
ENSG00000104419,GENE ID:10397,HGNC:7679,RTP,NDRG1,ENSG
ENSG00000005339,GENE ID:1387,HGNC:2348,RTS,CREBBP,ENSG
ENSG00000132199,GENE ID:55556,HGNC:30365,RTS,ENOSF1,ENSG
ENSG00000110756,GENE ID:11234,HGNC:17022,RU2,HPS5,ENSG
ENSG00000146049,GENE ID:353219,HGNC:21031,RU2,KAAG1,ENSG
ENSG00000288445,GENE ID:11234,HGNC:17022,RU2,HPS5,ENSG
ENSG00000146038,GENE ID:51473,HGNC:18141,RU2,DCDC2,ENSG
ENSG00000124614,GENE ID:6204,HGNC:10383,S10,RPS10,ENSG
ENSG00000163636,GENE ID:9861,HGNC:9564,S10,PSMD6,ENSG
ENSG00000198910,GENE ID:3897,HGNC:6470,S10,L1CAM,ENSG
ENSG00000189334,GENE ID:57402,HGNC:18901,S100A15,S100A14,ENSG
ENSG00000184330,GENE ID:338324,HGNC:21657,S100A15,S100A7A,ENSG
ENSG00000103035,GENE ID:5713,HGNC:9565,S12,PSMD7,ENSG
ENSG00000112306,GENE ID:6206,HGNC:10385,S12,RPS12,ENSG
ENSG00000135312,GENE ID:3351,HGNC:5287,S12,HTR1B,ENSG
ENSG00000151365,GENE ID:7069,HGNC:11800,S14,THRSP,ENSG
ENSG00000164587,GENE ID:6208,HGNC:10387,S14,RPS14,ENSG
ENSG00000099341,GENE ID:5714,HGNC:9566,S14,PSMD8,ENSG
ENSG00000175166,GENE ID:5708,HGNC:9559,S2,PSMD2,ENSG
ENSG00000291931,GENE ID:6187,HGNC:10404,S2,RPS2,ENSG
ENSG00000140988,GENE ID:6187,HGNC:10404,S2,RPS2,ENSG
ENSG00000149273,GENE ID:6188,HGNC:10420,S3,RPS3,ENSG
ENSG00000108344,GENE ID:5709,HGNC:9560,S3,PSMD3,ENSG
ENSG00000100764,GENE ID:5700,HGNC:9547,S4,PSMC1,ENSG
ENSG00000129824,GENE ID:6192,HGNC:10425,S4,RPS4Y1,ENSG
ENSG00000013275,GENE ID:5704,HGNC:9551,S6,PSMC4,ENSG
ENSG00000281221,GENE ID:5704,HGNC:9551,S6,PSMC4,ENSG
ENSG00000137154,GENE ID:6194,HGNC:10429,S6,RPS6,ENSG
ENSG00000171863,GENE ID:6201,HGNC:10440,S7,RPS7,ENSG
ENSG00000161057,GENE ID:5701,HGNC:9548,S7,PSMC2,ENSG
ENSG00000142937,GENE ID:6202,HGNC:10441,S8,RPS8,ENSG
ENSG00000087191,GENE ID:5705,HGNC:9552,S8,PSMC5,ENSG
ENSG00000277359,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000278081,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000274626,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000170889,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000274646,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000278270,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000108671,GENE ID:5717,HGNC:9556,S9,PSMD11,ENSG
ENSG00000275323,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000277079,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000274950,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000274005,GENE ID:6203,HGNC:10442,S9,RPS9,ENSG
ENSG00000168028,GENE ID:3921,HGNC:6502,SA,RPSA,ENSG
ENSG00000005187,GENE ID:6296,HGNC:10522,SA,ACSM3,ENSG
ENSG00000160294,GENE ID:8888,HGNC:6946,SAC3,MCM3AP,ENSG
ENSG00000112367,GENE ID:9896,HGNC:16873,SAC3,FIG4,ENSG
ENSG00000121579,GENE ID:80218,HGNC:29533,SAN,NAA50,ENSG
ENSG00000293329,GENE ID:503638,,SAN,DUXAP9,ENSG
ENSG00000225210,,HGNC:32188,SAN,DUXAP9,ENSG
ENSG00000183918,GENE ID:4068,HGNC:10820,SAP,SH2D1A,ENSG
ENSG00000132703,GENE ID:325,HGNC:584,SAP,APCS,ENSG
ENSG00000285181,GENE ID:100289462,HGNC:2767,SAP1,DEFB4A,ENSG
ENSG00000285181,GENE ID:1673,HGNC:2767,SAP1,DEFB4A,ENSG
ENSG00000197746,GENE ID:5660,HGNC:9498,SAP1,PSAP,ENSG
ENSG00000171711,GENE ID:1673,HGNC:2767,SAP1,DEFB4A,ENSG
ENSG00000158711,GENE ID:2005,HGNC:3326,SAP1,ELK4,ENSG
ENSG00000171711,GENE ID:100289462,HGNC:2767,SAP1,DEFB4A,ENSG
ENSG00000100239,GENE ID:9701,HGNC:19253,SAP190,PPP6R2,ENSG
ENSG00000105063,GENE ID:22870,HGNC:29195,SAP190,PPP6R1,ENSG
ENSG00000110075,GENE ID:55291,HGNC:1173,SAP190,PPP6R3,ENSG
ENSG00000197746,GENE ID:5660,HGNC:9498,SAP2,PSAP,ENSG
ENSG00000111145,GENE ID:2004,HGNC:3325,SAP2,ELK3,ENSG
ENSG00000137804,GENE ID:51203,HGNC:18538,SAPL,NUSAP1,ENSG
ENSG00000110075,GENE ID:55291,HGNC:1173,SAPL,PPP6R3,ENSG
ENSG00000140575,GENE ID:8826,HGNC:6110,SAR1,IQGAP1,ENSG
ENSG00000079332,GENE ID:56681,HGNC:10534,SAR1,SAR1A,ENSG
ENSG00000079332,GENE ID:56681,HGNC:10534,SARA,SAR1A,ENSG
ENSG00000157077,GENE ID:9372,HGNC:6775,SARA,ZFYVE9,ENSG
ENSG00000104835,GENE ID:54938,HGNC:17697,SARS,SARS2,ENSG
ENSG00000283104,GENE ID:54938,HGNC:17697,SARS,SARS2,ENSG
ENSG00000031698,GENE ID:6301,HGNC:10537,SARS,SARS1,ENSG
ENSG00000095380,GENE ID:54187,HGNC:19237,SAS,NANS,ENSG
ENSG00000135452,GENE ID:6302,HGNC:10539,SAS,TSPAN31,ENSG
ENSG00000105613,GENE ID:22983,HGNC:19034,SAST,MAST1,ENSG
ENSG00000152463,GENE ID:55301,HGNC:25625,SAST,OLAH,ENSG
ENSG00000235608,GENE ID:54729,HGNC:24975,SAX2,NKX1-1,ENSG
ENSG00000129250,GENE ID:10749,HGNC:6317,SAX2,KIF1C,ENSG
ENSG00000064652,GENE ID:28966,HGNC:21533,SBBI31,SNX24,ENSG
ENSG00000109762,GENE ID:83891,HGNC:21883,SBBI31,SNX25,ENSG
ENSG00000166548,GENE ID:7084,HGNC:11831,SCA31,TK2,ENSG
ENSG00000166546,GENE ID:146227,HGNC:24160,SCA31,BEAN1,ENSG
ENSG00000112290,GENE ID:8936,HGNC:12732,SCAR1,WASF1,ENSG
ENSG00000107290,GENE ID:23064,HGNC:445,SCAR1,SETX,ENSG
ENSG00000158195,GENE ID:10163,HGNC:12733,SCAR2,WASF2,ENSG
ENSG00000165688,GENE ID:23203,HGNC:18667,SCAR2,PMPCA,ENSG
ENSG00000206073,GENE ID:6318,HGNC:10570,SCCA1,SERPINB4,ENSG
ENSG00000057149,GENE ID:6317,HGNC:10569,SCCA1,SERPINB3,ENSG
ENSG00000160299,GENE ID:5116,HGNC:16068,SCKL4,PCNT,ENSG
ENSG00000151849,GENE ID:55835,HGNC:17272,SCKL4,CENPJ,ENSG
ENSG00000162367,GENE ID:6886,HGNC:11556,SCL,TAL1,ENSG
ENSG00000132330,GENE ID:51540,HGNC:18161,SCL,SCLY,ENSG
ENSG00000135480,GENE ID:3855,HGNC:6445,SCL,KRT7,ENSG
ENSG00000198765,GENE ID:6847,HGNC:11487,SCP1,SYCP1,ENSG
ENSG00000144579,GENE ID:58190,HGNC:21614,SCP1,CTDSP1,ENSG
ENSG00000196074,GENE ID:10388,HGNC:11490,SCP2,SYCP2,ENSG
ENSG00000175215,GENE ID:10106,HGNC:17077,SCP2,CTDSP2,ENSG
ENSG00000100401,GENE ID:5905,HGNC:9854,SD,RANGAP1,ENSG
ENSG00000119899,GENE ID:26503,HGNC:10933,SD,SLC17A5,ENSG
ENSG00000135094,GENE ID:10993,HGNC:10691,SDH,SDS,ENSG
ENSG00000117118,GENE ID:6390,HGNC:10681,SDH,SDHB,ENSG
ENSG00000123453,GENE ID:1757,HGNC:10536,SDH,SARDH,ENSG
ENSG00000171222,GENE ID:51282,HGNC:10566,SDP1,SCAND1,ENSG
ENSG00000130340,GENE ID:51429,HGNC:14973,SDP1,SNX9,ENSG
ENSG00000156642,GENE ID:27020,HGNC:17867,SDR1,NPTN,ENSG
ENSG00000162496,GENE ID:9249,HGNC:17693,SDR1,DHRS3,ENSG
ENSG00000092421,GENE ID:57556,HGNC:10738,SEMA,SEMA6A,ENSG
ENSG00000012171,GENE ID:7869,HGNC:10724,SEMA,SEMA3B,ENSG
ENSG00000168758,GENE ID:54910,HGNC:10731,SEMAF,SEMA4C,ENSG
ENSG00000112902,GENE ID:9037,HGNC:10736,SEMAF,SEMA5A,ENSG
ENSG00000082684,GENE ID:54437,HGNC:10737,SEMG,SEMA5B,ENSG
ENSG00000124233,GENE ID:6406,HGNC:10742,SEMG,SEMG1,ENSG
ENSG00000107290,GENE ID:23064,HGNC:445,SEN1,SETX,ENSG
ENSG00000234801,,HGNC:15773,SEN1,MORF4,ENSG
ENSG00000164050,GENE ID:5364,HGNC:9103,SEP,PLXNB1,ENSG
ENSG00000142606,GENE ID:79258,HGNC:14668,SEP,MMEL1,ENSG
ENSG00000250722,GENE ID:6414,HGNC:10751,SEP,SELENOP,ENSG
ENSG00000277131,GENE ID:79258,HGNC:14668,SEP,MMEL1,ENSG
ENSG00000164402,GENE ID:23176,HGNC:16511,SEP2,SEPTIN8,ENSG
ENSG00000125354,GENE ID:23157,HGNC:15848,SEP2,SEPTIN6,ENSG
ENSG00000168385,GENE ID:4735,HGNC:7729,SEPT2,SEPTIN2,ENSG
ENSG00000125354,GENE ID:23157,HGNC:15848,SEPT2,SEPTIN6,ENSG
ENSG00000283104,GENE ID:54938,HGNC:17697,SERS,SARS2,ENSG
ENSG00000104835,GENE ID:54938,HGNC:17697,SERS,SARS2,ENSG
ENSG00000031698,GENE ID:6301,HGNC:10537,SERS,SARS1,ENSG
ENSG00000198848,GENE ID:1066,HGNC:1863,SES1,CES1,ENSG
ENSG00000262243,GENE ID:1066,HGNC:1863,SES1,CES1,ENSG
ENSG00000198324,GENE ID:144717,HGNC:26509,SES1,PHETA1,ENSG
ENSG00000130766,GENE ID:83667,HGNC:20746,SES2,SESN2,ENSG
ENSG00000285069,GENE ID:83667,HGNC:20746,SES2,SESN2,ENSG
ENSG00000177096,GENE ID:150368,HGNC:27161,SES2,PHETA2,ENSG
ENSG00000019991,GENE ID:3082,HGNC:4893,SF,HGF,ENSG
ENSG00000049130,GENE ID:4254,HGNC:6343,SF,KITLG,ENSG
ENSG00000047249,GENE ID:51606,HGNC:18303,SFD,ATP6V1H,ENSG
ENSG00000100234,GENE ID:7078,HGNC:11822,SFD,TIMP3,ENSG
ENSG00000124157,GENE ID:6407,HGNC:10743,SGII,SEMG2,ENSG
ENSG00000171951,GENE ID:7857,HGNC:10575,SGII,SCG2,ENSG
ENSG00000165416,GENE ID:10910,HGNC:16987,SGT1,SUGT1,ENSG
ENSG00000104969,GENE ID:6449,HGNC:10819,SGT1,SGTA,ENSG
ENSG00000197860,GENE ID:54557,HGNC:23567,SGT2,SGTB,ENSG
ENSG00000110841,GENE ID:8496,HGNC:9249,SGT2,PPFIBP1,ENSG
ENSG00000176974,GENE ID:6470,HGNC:10850,SHMT,SHMT1,ENSG
ENSG00000182199,GENE ID:6472,HGNC:10852,SHMT,SHMT2,ENSG
ENSG00000284320,GENE ID:6470,HGNC:10850,SHMT,SHMT1,ENSG
ENSG00000291114,GENE ID:284367,,SIGLECP2,SIGLEC17P,ENSG
ENSG00000168995,GENE ID:27036,HGNC:10876,SIGLECP2,SIGLEC7,ENSG
ENSG00000103363,GENE ID:6923,HGNC:11619,SIII,ELOB,ENSG
ENSG00000154582,GENE ID:6921,HGNC:11617,SIII,ELOC,ENSG
ENSG00000011007,GENE ID:6924,HGNC:11620,SIII,ELOA,ENSG
ENSG00000185664,GENE ID:6490,HGNC:10880,SIL,PMEL,ENSG
ENSG00000123473,GENE ID:6491,HGNC:10879,SIL,STIL,ENSG
ENSG00000284282,GENE ID:55718,HGNC:30347,SIN,POLR3E,ENSG
ENSG00000100842,GENE ID:10278,HGNC:16898,SIN,EFS,ENSG
ENSG00000058600,GENE ID:55718,HGNC:30347,SIN,POLR3E,ENSG
ENSG00000239306,GENE ID:10432,HGNC:14219,SIP,RBM14,ENSG
ENSG00000116161,GENE ID:27101,HGNC:30423,SIP,CACYBP,ENSG
ENSG00000164938,GENE ID:94241,HGNC:18022,SIP,TP53INP1,ENSG
ENSG00000163467,GENE ID:128229,HGNC:30636,SIP,TSACC,ENSG
ENSG00000197256,GENE ID:25959,HGNC:29300,SIP,KANK2,ENSG
ENSG00000169554,GENE ID:9839,HGNC:14881,SIP-1,ZEB2,ENSG
ENSG00000065054,GENE ID:9351,HGNC:11076,SIP-1,NHERF2,ENSG
ENSG00000092208,GENE ID:8487,HGNC:10884,SIP1,GEMIN2,ENSG
ENSG00000169554,GENE ID:9839,HGNC:14881,SIP1,ZEB2,ENSG
ENSG00000139218,GENE ID:9169,HGNC:10784,SIP1,SCAF11,ENSG
ENSG00000054392,GENE ID:55733,HGNC:18270,SIT,HHAT,ENSG
ENSG00000137078,GENE ID:27240,HGNC:17710,SIT,SIT1,ENSG
ENSG00000280680,GENE ID:55733,HGNC:18270,SIT,HHAT,ENSG
ENSG00000132612,GENE ID:27183,HGNC:13488,SKD1,VPS4A,ENSG
ENSG00000119541,GENE ID:9525,HGNC:10895,SKD1,VPS4B,ENSG
ENSG00000073969,GENE ID:4905,HGNC:8016,SKD2,NSF,ENSG
ENSG00000276262,GENE ID:4905,HGNC:8016,SKD2,NSF,ENSG
ENSG00000132612,GENE ID:27183,HGNC:13488,SKD2,VPS4A,ENSG
ENSG00000278174,GENE ID:4905,HGNC:8016,SKD2,NSF,ENSG
ENSG00000153820,GENE ID:80309,HGNC:30619,SKIP,SPHKAP,ENSG
ENSG00000100603,GENE ID:22938,HGNC:16696,SKIP,SNW1,ENSG
ENSG00000132376,GENE ID:51763,HGNC:33882,SKIP,INPP5K,ENSG
ENSG00000143498,GENE ID:9015,HGNC:11532,SL1,TAF1A,ENSG
ENSG00000103168,GENE ID:9013,HGNC:11534,SL1,TAF1C,ENSG
ENSG00000115750,GENE ID:9014,HGNC:11533,SL1,TAF1B,ENSG
ENSG00000198780,GENE ID:26049,HGNC:29138,SLAP,FAM169A,ENSG
ENSG00000155926,GENE ID:6503,HGNC:10902,SLAP,SLA,ENSG
ENSG00000163681,GENE ID:7871,HGNC:16643,SLAP,SLMAP,ENSG
ENSG00000094975,GENE ID:51430,HGNC:1240,SLP1,SUCO,ENSG
ENSG00000142765,GENE ID:84958,HGNC:15584,SLP1,SYTL1,ENSG
ENSG00000253490,GENE ID:101929450,HGNC:52953,SLT,LINC02099,ENSG
ENSG00000152034,GENE ID:84539,HGNC:20867,SLT,MCHR2,ENSG
ENSG00000172062,GENE ID:6607,HGNC:11117,SMA3,SMN1,ENSG
ENSG00000253816,,HGNC:54496,SMA3,GUSBP14,ENSG
ENSG00000172062,GENE ID:6606,HGNC:11117,SMA3,SMN1,ENSG
ENSG00000275349,GENE ID:6607,HGNC:11117,SMA3,SMN1,ENSG
ENSG00000275349,GENE ID:6606,HGNC:11117,SMA3,SMN1,ENSG
ENSG00000241549,,HGNC:18792,SMA3-L,GUSBP2,ENSG
ENSG00000239650,,HGNC:18220,SMA3-L,GUSBP4,ENSG
ENSG00000241549,,HGNC:18792,SMAC3L,GUSBP2,ENSG
ENSG00000239650,,HGNC:18220,SMAC3L,GUSBP4,ENSG
ENSG00000112983,GENE ID:10902,HGNC:19874,SMAP,BRD8,ENSG
ENSG00000110696,GENE ID:10944,HGNC:16990,SMAP,C11orf58,ENSG
ENSG00000075945,GENE ID:22920,HGNC:17060,SMAP,KIFAP3,ENSG
ENSG00000009724,GENE ID:10747,HGNC:6902,SMAP,MASP2,ENSG
ENSG00000140553,GENE ID:55898,HGNC:30594,SMAP-1,UNC45A,ENSG
ENSG00000112305,GENE ID:60682,HGNC:19651,SMAP-1,SMAP1,ENSG
ENSG00000130176,GENE ID:1264,HGNC:2155,SMCC,CNN1,ENSG
ENSG00000149591,GENE ID:6876,HGNC:11553,SMCC,TAGLN,ENSG
ENSG00000137504,GENE ID:58487,HGNC:24905,SMILE,CREBZF,ENSG
ENSG00000139324,GENE ID:160418,HGNC:26899,SMILE,TMTC3,ENSG
ENSG00000100796,GENE ID:55671,HGNC:20219,SMK1,PPP4R3A,ENSG
ENSG00000224960,GENE ID:139420,HGNC:33146,SMK1,PPP4R3C,ENSG
ENSG00000117632,GENE ID:3925,HGNC:6510,SMN,STMN1,ENSG
ENSG00000128739,GENE ID:6638,HGNC:11164,SMN,SNRPN,ENSG
ENSG00000088827,GENE ID:6614,HGNC:11127,SN,SIGLEC1,ENSG
ENSG00000171951,GENE ID:7857,HGNC:10575,SN,SCG2,ENSG
ENSG00000080503,GENE ID:6595,HGNC:11098,SNF2,SMARCA2,ENSG
ENSG00000127616,GENE ID:6597,HGNC:11100,SNF2,SMARCA4,ENSG
ENSG00000127616,GENE ID:6597,HGNC:11100,SNF2LB,SMARCA4,ENSG
ENSG00000102038,GENE ID:6594,HGNC:11097,SNF2LB,SMARCA1,ENSG
ENSG00000278788,GENE ID:22904,HGNC:29158,SNO,SBNO2,ENSG
ENSG00000136603,GENE ID:6498,HGNC:10897,SNO,SKIL,ENSG
ENSG00000064932,GENE ID:22904,HGNC:29158,SNO,SBNO2,ENSG
ENSG00000139697,GENE ID:55206,HGNC:22973,SNO,SBNO1,ENSG
ENSG00000168883,GENE ID:10713,HGNC:20071,SNRNP65,USP39,ENSG
ENSG00000185946,GENE ID:55599,HGNC:18666,SNRNP65,RNPC3,ENSG
ENSG00000166225,GENE ID:10818,HGNC:16971,SNT1,FRS2,ENSG
ENSG00000101400,GENE ID:6640,HGNC:11167,SNT1,SNTA1,ENSG
ENSG00000057252,GENE ID:6646,HGNC:11177,SOAT,SOAT1,ENSG
ENSG00000145283,GENE ID:345274,HGNC:30603,SOAT,SLC10A6,ENSG
ENSG00000165801,GENE ID:55701,HGNC:25516,SOLO,ARHGEF40,ENSG
ENSG00000187231,GENE ID:91404,HGNC:18379,SOLO,SESTD1,ENSG
ENSG00000064199,GENE ID:53340,HGNC:11210,SP17,SPA17,ENSG
ENSG00000138483,GENE ID:84692,HGNC:30703,SP17,CCDC54,ENSG
ENSG00000203926,GENE ID:728712,HGNC:14328,SPANX,SPANXA2,ENSG
ENSG00000198021,GENE ID:30014,HGNC:11218,SPANX,SPANXA1,ENSG
ENSG00000068438,GENE ID:24140,HGNC:13254,SPB1,FTSJ1,ENSG
ENSG00000108592,GENE ID:117246,HGNC:17136,SPB1,FTSJ3,ENSG
ENSG00000140564,GENE ID:5045,HGNC:8568,SPC1,FURIN,ENSG
ENSG00000114902,GENE ID:28972,HGNC:23401,SPC1,SPCS1,ENSG
ENSG00000175426,GENE ID:5122,HGNC:8743,SPC3,PCSK1,ENSG
ENSG00000129128,GENE ID:60559,HGNC:26212,SPC3,SPCS3,ENSG
ENSG00000137812,GENE ID:57082,HGNC:24054,SPC7,KNL1,ENSG
ENSG00000160613,GENE ID:9159,HGNC:8748,SPC7,PCSK7,ENSG
ENSG00000106723,GENE ID:10927,HGNC:11243,SPIN,SPIN1,ENSG
ENSG00000263001,GENE ID:2969,HGNC:4659,SPIN,GTF2I,ENSG
ENSG00000125755,GENE ID:8189,HGNC:22935,SPK,SYMPK,ENSG
ENSG00000168078,GENE ID:55872,HGNC:18282,SPK,PBK,ENSG
ENSG00000177030,GENE ID:10522,HGNC:14677,SPN,DEAF1,ENSG
ENSG00000282712,GENE ID:10522,HGNC:14677,SPN,DEAF1,ENSG
ENSG00000108819,GENE ID:84687,HGNC:9298,SPN,PPP1R9B,ENSG
ENSG00000163630,GENE ID:132204,HGNC:16507,SPO,SYNPR,ENSG
ENSG00000167419,GENE ID:4025,HGNC:6678,SPO,LPO,ENSG
ENSG00000068394,GENE ID:27238,HGNC:30677,SPP2,GPKOW,ENSG
ENSG00000163082,GENE ID:130367,HGNC:19953,SPP2,SGPP2,ENSG
ENSG00000292204,GENE ID:27238,HGNC:30677,SPP2,GPKOW,ENSG
ENSG00000100505,GENE ID:114088,HGNC:16288,SPRING,TRIM9,ENSG
ENSG00000111412,GENE ID:79794,HGNC:26128,SPRING,SPRING1,ENSG
ENSG00000086475,GENE ID:22929,HGNC:19685,SPS,SEPHS1,ENSG
ENSG00000102172,GENE ID:6611,HGNC:11123,SPS,SMS,ENSG
ENSG00000116649,GENE ID:6723,HGNC:11296,SPS1,SRM,ENSG
ENSG00000086475,GENE ID:22929,HGNC:19685,SPS1,SEPHS1,ENSG
ENSG00000134548,GENE ID:80763,HGNC:28139,SPX1,SPX,ENSG
ENSG00000160190,GENE ID:54020,HGNC:11024,SPX1,SLC37A1,ENSG
ENSG00000170955,GENE ID:112464,HGNC:9400,SRBC,CAVIN3,ENSG
ENSG00000116824,GENE ID:914,HGNC:1639,SRBC,CD2,ENSG
ENSG00000197122,GENE ID:6714,HGNC:11283,SRC1,SRC,ENSG
ENSG00000084676,GENE ID:8648,HGNC:7668,SRC1,NCOA1,ENSG
ENSG00000291971,GENE ID:6714,HGNC:11283,SRC1,SRC,ENSG
ENSG00000166197,GENE ID:9221,HGNC:15608,SRP40,NOLC1,ENSG
ENSG00000100650,GENE ID:6430,HGNC:10787,SRP40,SRSF5,ENSG
ENSG00000266129,,HGNC:30427,SRPSMCR,SRP68P1,ENSG
ENSG00000237911,,HGNC:30428,SRPSMCR,SRP68P3,ENSG
ENSG00000227689,,HGNC:30426,SRPSMCR,SRP68P2,ENSG
ENSG00000250361,GENE ID:2994,HGNC:4703,SS,GYPB,ENSG
ENSG00000185960,GENE ID:6473,HGNC:10853,SS,SHOX,ENSG
ENSG00000292354,GENE ID:6473,HGNC:10853,SS,SHOX,ENSG
ENSG00000103569,GENE ID:366,HGNC:643,SSC1,AQP9,ENSG
ENSG00000066322,GENE ID:64834,HGNC:14418,SSC1,ELOVL1,ENSG
ENSG00000183873,GENE ID:6331,HGNC:10593,SSS1,SCN5A,ENSG
ENSG00000132432,GENE ID:23480,HGNC:18277,SSS1,SEC61G,ENSG
ENSG00000115602,GENE ID:9173,HGNC:5998,ST2L,IL1RL1,ENSG
ENSG00000099203,GENE ID:11018,HGNC:17291,ST2L,TMED1,ENSG
ENSG00000115085,GENE ID:7535,HGNC:12858,STD,ZAP70,ENSG
ENSG00000291603,GENE ID:7535,HGNC:12858,STD,ZAP70,ENSG
ENSG00000105398,GENE ID:6822,HGNC:11458,STD,SULT2A1,ENSG
