HGNC_ID,primary_gene_symbol,collision,NCBI_ID,ENSG_ID,source
HGNC:11614,TCEA2,TFIIS,GENE ID:6919,ENSG00000171703,HGNC
HGNC:11612,TCEA1,TFIIS,GENE ID:6917,ENSG00000187735,HGNC
HGNC:23797,QTRT1,TGT,GENE ID:81890,ENSG00000213339,HGNC
HGNC:12612,USP14,TGT,GENE ID:9097,ENSG00000101557,HGNC
HGNC:9867,RARRES1,TIG1,GENE ID:5918,ENSG00000118849,HGNC
HGNC:9836,GPRC5A,TIG1,GENE ID:9052,ENSG00000013588,HGNC
HGNC:10474,RUVBL1,TIH1,GENE ID:8607,ENSG00000175792,HGNC
HGNC:8934,PHLDA3,TIH1,GENE ID:23612,ENSG00000174307,HGNC
HGNC:11813,TIMELESS,TIM,GENE ID:8914,ENSG00000111602,HGNC
HGNC:13209,ARHGEF5,TIM,GENE ID:7984,ENSG00000050327,HGNC
HGNC:17866,HAVCR1,TIM1,GENE ID:26762,ENSG00000113249,HGNC
HGNC:11813,TIMELESS,TIM1,GENE ID:8914,ENSG00000111602,HGNC
HGNC:13209,ARHGEF5,TIM1,GENE ID:7984,ENSG00000050327,HGNC
HGNC:30697,ITFG1,TIP,GENE ID:81533,ENSG00000129636,HGNC
HGNC:25856,METTL8,TIP,GENE ID:79828,ENSG00000123600,HGNC
HGNC:17165,TFIP11,TIP39,GENE ID:24144,ENSG00000100109,HGNC
HGNC:30828,PTH2,TIP39,GENE ID:113091,ENSG00000142538,HGNC
HGNC:11589,TBPL1,TLP,GENE ID:9519,ENSG00000028839,HGNC
HGNC:17751,CRIP3,TLP,GENE ID:401262,ENSG00000146215,HGNC
HGNC:16608,PYCARD,TMS-1,GENE ID:29108,ENSG00000103490,HGNC
HGNC:11699,SERINC3,TMS-1,GENE ID:10955,ENSG00000132824,HGNC
HGNC:5318,TNC,TN,GENE ID:3371,ENSG00000041982,HGNC
HGNC:11891,CLEC3B,TN,GENE ID:7123,ENSG00000163815,HGNC
HGNC:30755,C16orf82,TNT,GENE ID:162083,ENSG00000234186,HGNC
HGNC:11948,TNNT1,TNT,GENE ID:7138,ENSG00000105048,HGNC
HGNC:24276,SAMM50,TOB55,GENE ID:25813,ENSG00000100347,HGNC
HGNC:6525,LCN1,TP,GENE ID:3933,ENSG00000160349,HGNC
HGNC:11875,TMPO,TP,GENE ID:7112,ENSG00000120802,HGNC
HGNC:11730,TERT,TP2,GENE ID:7015,ENSG00000164362,HGNC
HGNC:11952,TNP2,TP2,GENE ID:7142,ENSG00000178279,HGNC
HGNC:18782,CCDC6,TPC,GENE ID:8030,ENSG00000108091,HGNC
HGNC:14409,SLC25A19,TPC,GENE ID:60386,ENSG00000125454,HGNC
HGNC:10848,SHH,TPT,GENE ID:6469,ENSG00000164690,HGNC
HGNC:17759,PDSS1,TPT,GENE ID:23590,ENSG00000148459,HGNC
HGNC:11727,TERC,TR,GENE ID:7012,ENSG00000270141,HGNC
HGNC:3537,F2R,TR,GENE ID:2149,ENSG00000181104,HGNC
HGNC:18155,TXNRD2,TR,GENE ID:10587,ENSG00000184470,HGNC
HGNC:11867,TMEFF2,TR,GENE ID:23671,ENSG00000144339,HGNC
HGNC:14448,TAS1R1,TR1,GENE ID:80835,ENSG00000173662,HGNC
HGNC:11909,TNFRSF11B,TR1,GENE ID:4982,ENSG00000164761,HGNC
HGNC:11912,TNFRSF14,TR2,GENE ID:8764,ENSG00000157873,HGNC
HGNC:14905,TAS1R2,TR2,GENE ID:80834,ENSG00000179002,HGNC
HGNC:20667,TXNRD3,TR2,GENE ID:114112,ENSG00000197763,HGNC
HGNC:7980,NR4A1,TR3,GENE ID:3164,ENSG00000123358,HGNC
HGNC:11910,TNFRSF25,TR3,GENE ID:8718,ENSG00000215788,HGNC
HGNC:18155,TXNRD2,TR3,GENE ID:10587,ENSG00000184470,HGNC
HGNC:4814,KALRN,TRAD,GENE ID:8997,ENSG00000160145,HGNC
HGNC:20568,TRAM1,TRAM,GENE ID:23471,ENSG00000067167,HGNC
HGNC:21354,TICAM2,TRAM,GENE ID:353376,ENSG00000243414,HGNC
HGNC:20568,TRAM1,TRAMP,GENE ID:23471,ENSG00000067167,HGNC
HGNC:11910,TNFRSF25,TRAMP,GENE ID:8718,ENSG00000215788,HGNC
HGNC:447,ZBED1,TRAMP,GENE ID:9189,ENSG00000214717,HGNC
HGNC:124,ACP5,TRAP,GENE ID:54,ENSG00000102575,HGNC
HGNC:14372,SCYL1,TRAP,GENE ID:57410,ENSG00000142186,HGNC
HGNC:11935,CD40LG,TRAP,GENE ID:959,ENSG00000102245,HGNC
HGNC:14920,TAS2R14,TRB1,GENE ID:50840,ENSG00000212127,HGNC
HGNC:16891,TRIB1,TRB1,GENE ID:10221,ENSG00000173334,HGNC
HGNC:30809,TRIB2,TRB2,GENE ID:28951,ENSG00000071575,HGNC
HGNC:14918,TAS2R10,TRB2,GENE ID:50839,ENSG00000121318,HGNC
HGNC:14919,TAS2R13,TRB3,GENE ID:50838,ENSG00000212128,HGNC
HGNC:16228,TRIB3,TRB3,GENE ID:57761,ENSG00000101255,HGNC
HGNC:15936,NCOA6,TRBP,GENE ID:23054,ENSG00000198646,HGNC
HGNC:11570,TARBP2P1,TRBP,GENE ID:6896,,HGNC
HGNC:6016,IL5,TRF,GENE ID:3567,ENSG00000113525,HGNC
HGNC:11728,TERF1,TRF,GENE ID:7013,ENSG00000147601,HGNC
HGNC:11729,TERF2,TRF2,GENE ID:7014,ENSG00000132604,HGNC
HGNC:11589,TBPL1,TRF2,GENE ID:9519,ENSG00000028839,HGNC
HGNC:54406,TRIDDENT,TRIDENT,GENE ID:102724927,ENSG00000262185,HGNC
HGNC:18348,TICAM1,TRIF,GENE ID:148022,ENSG00000127666,HGNC
HGNC:6702,LRRFIP1,TRIP,GENE ID:9208,ENSG00000124831,HGNC
HGNC:30764,TRAIP,TRIP,GENE ID:10293,ENSG00000183763,HGNC
HGNC:12012,TPM3,TRK,GENE ID:7170,ENSG00000143549,HGNC
HGNC:8031,NTRK1,TRK,GENE ID:4914,ENSG00000198400,HGNC
HGNC:34348,TRNP1,TRNP,GENE ID:388610,ENSG00000253368,HGNC
HGNC:9486,PRSS3,TRY3,GENE ID:5646,ENSG00000010438,HGNC
HGNC:43790,PRSS3P3,TRY3,GENE ID:136540,ENSG00000277083,HGNC
HGNC:1390,CACNA1C,TS,GENE ID:775,ENSG00000151067,HGNC
HGNC:11609,TBXAS1,TS,GENE ID:6916,ENSG00000059377,HGNC
HGNC:16850,CTR9,TSBP,GENE ID:9646,ENSG00000198730,HGNC
HGNC:13922,TSBP1,TSBP,GENE ID:10665,ENSG00000204296,HGNC
HGNC:10912,SLC12A3,TSC,GENE ID:6559,ENSG00000070915,HGNC
HGNC:26065,TESC,TSC,GENE ID:54997,ENSG00000088992,HGNC
HGNC:12429,TWSG1,TSG,GENE ID:57045,ENSG00000128791,HGNC
HGNC:26464,RASEF,TSG,GENE ID:158158,ENSG00000165105,HGNC
HGNC:26160,THNSL1,TSH1,GENE ID:79896,ENSG00000185875,HGNC
HGNC:10669,TSHZ1,TSH1,GENE ID:10194,ENSG00000179981,HGNC
HGNC:25602,THNSL2,TSH2,GENE ID:55258,ENSG00000144115,HGNC
HGNC:13010,TSHZ2,TSH2,GENE ID:128553,ENSG00000182463,HGNC
HGNC:24299,ODR4,TTG1,GENE ID:54953,ENSG00000157181,HGNC
HGNC:6641,LMO1,TTG1,GENE ID:4004,ENSG00000166407,HGNC
HGNC:12862,ZFP36,TTP,GENE ID:7538,ENSG00000128016,HGNC
HGNC:1366,ADAMTS13,TTP,GENE ID:11093,ENSG00000160323,HGNC
HGNC:18493,TTTY12,TTY11,GENE ID:83867,ENSG00000237048,HGNC
HGNC:18492,TTTY11,TTY11,GENE ID:83866,ENSG00000180910,HGNC
HGNC:30406,HTRA3,Tasp,GENE ID:94031,ENSG00000170801,HGNC
HGNC:24942,PIK3IP1,TrIP,GENE ID:113791,ENSG00000100100,HGNC
HGNC:9823,RAD51D,Trad,GENE ID:5892,ENSG00000185379,HGNC
HGNC:11569,TARBP2,Trbp,GENE ID:6895,ENSG00000139546,HGNC
HGNC:17857,TRIM69,Trif,GENE ID:140691,ENSG00000185880,HGNC
HGNC:32711,SNORD13,U13,GENE ID:692084,ENSG00000239039,HGNC
HGNC:10111,SNORD13P2,U13,GENE ID:6077,,HGNC
HGNC:10110,SNORD13P1,U13,GENE ID:6076,ENSG00000238498,HGNC
HGNC:10112,SNORD13P3,U13,GENE ID:6078,ENSG00000239128,HGNC
HGNC:10113,SNORD14A,U14,GENE ID:26822,ENSG00000272034,HGNC
HGNC:31803,SNORD14B,U14,GENE ID:85388,ENSG00000201403,HGNC
HGNC:23115,EAF2,U19,GENE ID:55840,ENSG00000145088,HGNC
HGNC:10119,SNORA74A,U19,GENE ID:26821,ENSG00000200959,HGNC
HGNC:10153,RNU2-3P,U2,GENE ID:26854,ENSG00000222076,HGNC
HGNC:10155,RNU2-5P,U2,GENE ID:26852,ENSG00000222465,HGNC
HGNC:10154,RNU2-4P,U2,GENE ID:26853,ENSG00000277084,HGNC
HGNC:10152,RNU2-2,U2,GENE ID:26855,ENSG00000222328,HGNC
HGNC:10142,RNU2-1,U2,GENE ID:6066,,HGNC
HGNC:10178,SNORD3P4,U3,GENE ID:26842,,HGNC
HGNC:10175,SNORD3P1,U3,GENE ID:6068,ENSG00000200318,HGNC
HGNC:10177,SNORD3P3,U3,GENE ID:26843,,HGNC
HGNC:52239,SNORD3F,U3,GENE ID:109616983,,HGNC
HGNC:33189,SNORD3A,U3,GENE ID:780851,ENSG00000263934,HGNC
HGNC:33190,SNORD3B-2,U3b2,GENE ID:780852,ENSG00000262074,HGNC
HGNC:10168,SNORD3B-1,U3b2,GENE ID:26851,ENSG00000265185,HGNC
HGNC:10197,RNU4-4P,U4,GENE ID:26840,ENSG00000201458,HGNC
HGNC:10196,RNU4-3P,U4,GENE ID:26841,,HGNC
HGNC:10192,RNU4-1,U4,GENE ID:26835,ENSG00000200795,HGNC
HGNC:10199,RNU4-6P,U4,GENE ID:26838,ENSG00000222736,HGNC
HGNC:10195,RNU4-8P,U4,GENE ID:6070,ENSG00000201806,HGNC
HGNC:10194,RNU4-7P,U4,GENE ID:6069,ENSG00000201628,HGNC
HGNC:10198,RNU4-5P,U4,GENE ID:26839,ENSG00000272160,HGNC
HGNC:10212,RNU5B-1,U5B1,GENE ID:26832,ENSG00000200156,HGNC
HGNC:10211,RNU5A-1,U5B1,GENE ID:26831,ENSG00000199568,HGNC
HGNC:10229,RNU6-50P,U6,GENE ID:26825,ENSG00000199226,HGNC
HGNC:10227,RNU6-1,U6,GENE ID:26827,ENSG00000206625,HGNC
HGNC:10219,SNORD62A,U62,GENE ID:26786,ENSG00000235284,HGNC
HGNC:23031,SNORD62B,U62,GENE ID:692093,ENSG00000231587,HGNC
HGNC:32561,SCARNA5,U87,GENE ID:677775,ENSG00000252010,HGNC
HGNC:32746,SNORD87,U87,GENE ID:641648,ENSG00000254341,HGNC
HGNC:12473,UBE2B,UBC2,GENE ID:7320,ENSG00000119048,HGNC
HGNC:12472,UBE2A,UBC2,GENE ID:7319,ENSG00000077721,HGNC
HGNC:12482,UBE2G1,UBC7,GENE ID:7326,ENSG00000132388,HGNC
HGNC:12483,UBE2G2,UBC7,GENE ID:7327,ENSG00000184787,HGNC
HGNC:12490,UBE2L6,UBCH8,GENE ID:9246,ENSG00000156587,HGNC
HGNC:18402,UBXN1,UBXD10,GENE ID:51035,ENSG00000162191,HGNC
HGNC:15912,NSFL1C,UBXD10,GENE ID:55968,ENSG00000088833,HGNC
HGNC:12499,UBE4A,UFD2,GENE ID:9354,ENSG00000110344,HGNC
HGNC:12500,UBE4B,UFD2,GENE ID:10277,ENSG00000130939,HGNC
HGNC:17729,UXS1,UGD,GENE ID:80146,ENSG00000115652,HGNC
HGNC:12525,UGDH,UGD,GENE ID:7358,ENSG00000109814,HGNC
HGNC:12529,UGT1A,UGT,GENE ID:7361,,HGNC
HGNC:11022,SLC35A2,UGT,GENE ID:7355,ENSG00000102100,HGNC
HGNC:6585,LHCGR,ULG5,GENE ID:3973,ENSG00000138039,HGNC
HGNC:24624,SIL1,ULG5,GENE ID:64374,ENSG00000120725,HGNC
HGNC:18576,CCNO,UNG2,GENE ID:10309,ENSG00000152669,HGNC
HGNC:12572,UNG,UNG2,GENE ID:7374,ENSG00000076248,HGNC
HGNC:8542,P2RY4,UNR,GENE ID:5030,ENSG00000186912,HGNC
HGNC:29905,CSDE1,UNR,GENE ID:7812,ENSG00000009307,HGNC
HGNC:12579,UPK2,UP2,GENE ID:7379,ENSG00000110375,HGNC
HGNC:23061,UPP2,UP2,GENE ID:151531,ENSG00000007001,HGNC
HGNC:23304,PRAP1,UPA,GENE ID:118471,ENSG00000165828,HGNC
HGNC:9052,PLAU,UPA,GENE ID:5328,ENSG00000122861,HGNC
HGNC:16046,UNC50,URP,GENE ID:25972,ENSG00000115446,HGNC
HGNC:30894,UTS2B,URP,GENE ID:257313,ENSG00000188958,HGNC
HGNC:23019,ZRSR2,URP,GENE ID:8233,ENSG00000169249,HGNC
HGNC:18414,UCN2,URP,GENE ID:90226,ENSG00000145040,HGNC
HGNC:19846,ARMH4,UT2,GENE ID:145407,ENSG00000139971,HGNC
HGNC:10919,SLC14A2,UT2,GENE ID:8170,ENSG00000132874,HGNC
HGNC:12478,UBE2E2,UbcH8,GENE ID:7325,ENSG00000182247,HGNC
HGNC:12292,TRGV6,V1S5P,GENE ID:6980,ENSG00000226212,HGNC
HGNC:12291,TRGV5P,V1S5P,GENE ID:6979,ENSG00000228668,HGNC
HGNC:854,ATP6V1B2,VATB,GENE ID:526,ENSG00000147416,HGNC
HGNC:853,ATP6V1B1,VATB,GENE ID:525,ENSG00000116039,HGNC
HGNC:12665,VCL,VINC,GENE ID:7414,ENSG00000035403,HGNC
HGNC:30815,NEAT1,VINC,GENE ID:283131,ENSG00000245532,HGNC
HGNC:18125,ATP6V1E2,VMA4,GENE ID:90423,ENSG00000250565,HGNC
HGNC:18264,ATP6V1C2,VMA5,GENE ID:245973,ENSG00000143882,HGNC
HGNC:18266,ATP6V0D2,VMA6,GENE ID:245972,ENSG00000147614,HGNC
HGNC:29477,LEPROT,VPS55,GENE ID:54741,ENSG00000213625,HGNC
HGNC:12682,VEGFC,VRP,GENE ID:7424,ENSG00000150630,HGNC
HGNC:17791,TBC1D8,VRP,GENE ID:11138,ENSG00000204634,HGNC
HGNC:6121,IRF6,VWS1,GENE ID:3664,ENSG00000117595,HGNC
HGNC:14585,CAMK1G,VWS1,GENE ID:57172,ENSG00000008118,HGNC
HGNC:862,ATP6V1G2,Vma10,GENE ID:534,ENSG00000213760,HGNC
HGNC:18265,ATP6V1G3,Vma10,GENE ID:127124,ENSG00000151418,HGNC
HGNC:864,ATP6V1G1,Vma10,GENE ID:9550,ENSG00000136888,HGNC
HGNC:854,ATP6V1B2,Vma2,GENE ID:526,ENSG00000147416,HGNC
HGNC:853,ATP6V1B1,Vma2,GENE ID:525,ENSG00000116039,HGNC
HGNC:857,ATP6V1E1,Vma4,GENE ID:529,ENSG00000131100,HGNC
HGNC:856,ATP6V1C1,Vma5,GENE ID:528,ENSG00000155097,HGNC
HGNC:13724,ATP6V0D1,Vma6,GENE ID:9114,ENSG00000159720,HGNC
HGNC:866,ATP6V0A4,Vph1,GENE ID:50617,ENSG00000105929,HGNC
HGNC:18481,ATP6V0A2,Vph1,GENE ID:23545,ENSG00000185344,HGNC
HGNC:865,ATP6V0A1,Vph1,GENE ID:535,ENSG00000033627,HGNC
HGNC:6555,LEPROTL1,Vps55,GENE ID:23484,ENSG00000104660,HGNC
HGNC:12796,WT1,WAGR,GENE ID:7490,ENSG00000184937,HGNC
HGNC:8620,PAX6,WAGR,GENE ID:5080,ENSG00000007372,HGNC
HGNC:16609,NSUN5P2,WBSCR20B,GENE ID:260294,ENSG00000106133,HGNC
HGNC:19146,NSUN5P1,WBSCR20B,GENE ID:155400,ENSG00000223705,HGNC
HGNC:17795,SAV1,WWP4,GENE ID:60485,ENSG00000151748,HGNC
HGNC:17327,WAC,Wwp4,GENE ID:51322,ENSG00000095787,HGNC
HGNC:9192,POLR2E,XAP4,GENE ID:5434,ENSG00000099817,HGNC
HGNC:15864,RBCK1,XAP4,GENE ID:10616,ENSG00000125826,HGNC
HGNC:20399,TVP23B,YDR084C,GENE ID:51030,ENSG00000171928,HGNC
HGNC:20398,TVP23A,YDR084C,GENE ID:780776,ENSG00000166676,HGNC
HGNC:24766,GOLT1A,YMR292W,GENE ID:127845,ENSG00000174567,HGNC
HGNC:20175,GOLT1B,YMR292W,GENE ID:51026,ENSG00000111711,HGNC
HGNC:29504,ZACN,ZAC,GENE ID:353174,ENSG00000186919,HGNC
HGNC:9046,PLAGL1,ZAC,GENE ID:5325,ENSG00000118495,HGNC
HGNC:17798,YLPM1,ZAP,GENE ID:56252,ENSG00000119596,HGNC
HGNC:23721,ZC3HAV1,ZAP,GENE ID:56829,ENSG00000105939,HGNC
HGNC:5275,KAT5,ZC2HC5,GENE ID:10524,ENSG00000172977,HGNC
HGNC:12310,TRIP4,ZC2HC5,GENE ID:9325,ENSG00000103671,HGNC
HGNC:9534,PSMA5,ZETA,GENE ID:5686,ENSG00000143106,HGNC
HGNC:15721,STRN4,ZIN,GENE ID:29888,ENSG00000090372,HGNC
HGNC:21698,RNF216,ZIN,GENE ID:54476,ENSG00000011275,HGNC
HGNC:15948,ZGPAT,ZIP,GENE ID:84619,ENSG00000197114,HGNC
HGNC:2676,DAPK3,ZIP,GENE ID:1613,ENSG00000167657,HGNC
HGNC:17127,SLC39A2,ZIP2,GENE ID:29986,ENSG00000165794,HGNC
HGNC:11733,TEX11,ZIP4,GENE ID:56159,ENSG00000120498,HGNC
HGNC:17129,SLC39A4,ZIP4,GENE ID:55630,ENSG00000147804,HGNC
HGNC:20672,PHF8,ZNF422,GENE ID:23133,ENSG00000172943,HGNC
HGNC:13012,ZNF22,ZNF422,GENE ID:7570,ENSG00000165512,HGNC
HGNC:25355,SLC30A10,ZNT8,GENE ID:55532,ENSG00000196660,HGNC
HGNC:20303,SLC30A8,ZNT8,GENE ID:169026,ENSG00000164756,HGNC
HGNC:25355,SLC30A10,ZRC1,GENE ID:55532,ENSG00000196660,HGNC
HGNC:11012,SLC30A1,ZRC1,GENE ID:7779,ENSG00000170385,HGNC
HGNC:30948,ZNF585B,Zfp27,GENE ID:92285,ENSG00000245680,HGNC
HGNC:26305,ZNF585A,Zfp27,GENE ID:199704,ENSG00000196967,HGNC
HGNC:26535,SHOC1,Zip2,GENE ID:158401,ENSG00000165181,HGNC
HGNC:865,ATP6V0A1,a1,GENE ID:535,ENSG00000033627,HGNC
HGNC:18481,ATP6V0A2,a2,GENE ID:23545,ENSG00000185344,HGNC
HGNC:866,ATP6V0A4,a4,GENE ID:50617,ENSG00000105929,HGNC
HGNC:13716,LINC01587,aC1,GENE ID:10141,ENSG00000082929,HGNC
HGNC:3559,FABP4,aP2,GENE ID:2167,ENSG00000170323,HGNC
HGNC:11058,SLC7A10,asc-1,GENE ID:56301,ENSG00000130876,HGNC
HGNC:23499,AGAP13P,bA548K23.1,GENE ID:728005,ENSG00000243289,HGNC
HGNC:23294,C10orf62,bA548K23.1,GENE ID:414157,ENSG00000203942,HGNC
HGNC:20772,TUBB3,beta-4,GENE ID:10381,ENSG00000258947,HGNC
HGNC:1107,ZFP36L1,cMG1,GENE ID:677,ENSG00000185650,HGNC
HGNC:28178,VMA22,ccp1,GENE ID:84317,ENSG00000136710,HGNC
HGNC:17364,DBF4,chif,GENE ID:10926,ENSG00000006634,HGNC
HGNC:6338,KIR3DL1,cl-11,GENE ID:3811,ENSG00000167633,HGNC
HGNC:6331,KIR2DL3,cl-6,GENE ID:3804,ENSG00000243772,HGNC
HGNC:26002,CASZ1,cst,GENE ID:54897,ENSG00000130940,HGNC
HGNC:28033,CCDC174,ctr1,GENE ID:51244,ENSG00000154781,HGNC
HGNC:2858,DGUOK,dGK,GENE ID:1716,ENSG00000114956,HGNC
HGNC:16182,CFTRP1,dJ760C5.1,GENE ID:140871,ENSG00000228593,HGNC
HGNC:1884,CFTR,dJ760C5.1,GENE ID:1080,ENSG00000001626,HGNC
HGNC:14002,CDK2AP1,doc-1,GENE ID:8099,ENSG00000111328,HGNC
HGNC:10336,RPL32,eL32,GENE ID:6161,ENSG00000144713,HGNC
HGNC:3477,ETF1,eRF1,GENE ID:2107,ENSG00000120705,HGNC
HGNC:10421,RPS3A,eS1,GENE ID:6189,ENSG00000145425,HGNC
HGNC:10417,RPS27A,eS31,GENE ID:6233,ENSG00000143947,HGNC
HGNC:3166,LPAR1,edg-2,GENE ID:1902,ENSG00000198121,HGNC
HGNC:28027,WDPCP,fritz,GENE ID:51057,ENSG00000143951,HGNC
HGNC:9903,RBM6,g16,GENE ID:10180,ENSG00000004534,HGNC
HGNC:9171,PODXL,gp135,GENE ID:5420,ENSG00000128567,HGNC
HGNC:11935,CD40LG,gp39,GENE ID:959,ENSG00000102245,HGNC
HGNC:10073,RNGTT,hCAP,GENE ID:8732,ENSG00000111880,HGNC
HGNC:17010,NUP42,hCG1,GENE ID:11097,ENSG00000136243,HGNC
HGNC:1554,CBX4,hPC2,GENE ID:8535,ENSG00000141582,HGNC
HGNC:6290,KCNN1,hSK1,GENE ID:3780,ENSG00000105642,HGNC
HGNC:24054,KNL1,hSpc105,GENE ID:57082,ENSG00000137812,HGNC
HGNC:9910,RBMX,hnRNP-G,GENE ID:27316,ENSG00000147274,HGNC
HGNC:1864,CES2,iCE,GENE ID:8824,ENSG00000172831,HGNC
HGNC:7873,NOS2,iNOS,GENE ID:4843,ENSG00000007171,HGNC
HGNC:29564,PHAF1,lin-10,GENE ID:80262,ENSG00000125149,HGNC
HGNC:32567,SCARNA10,lnc,GENE ID:692148,ENSG00000239002,HGNC
HGNC:56822,DHCR7-DT,lnc,,ENSG00000254682,HGNC
HGNC:6240,KCNE1,minK,GENE ID:3753,ENSG00000180509,HGNC
HGNC:17311,PIAS2,miz,GENE ID:9063,ENSG00000078043,HGNC
HGNC:9797,RABIF,mss4,GENE ID:5877,ENSG00000183155,HGNC
HGNC:564,AP2M1,mu2,GENE ID:1173,ENSG00000161203,HGNC
HGNC:558,AP1M2,mu2,GENE ID:10053,ENSG00000129354,HGNC
HGNC:6369,KLK8,neuropsin,GENE ID:11202,ENSG00000129455,HGNC
HGNC:19992,OPN5,neuropsin,GENE ID:221391,ENSG00000124818,HGNC
HGNC:2954,DNAI1,oda6,GENE ID:27019,ENSG00000122735,HGNC
HGNC:18744,DNAI2,oda6,GENE ID:64446,ENSG00000171595,HGNC
HGNC:2413,CRYGFP,p1,GENE ID:1423,ENSG00000232799,HGNC
HGNC:30646,SND1,p100,GENE ID:27044,ENSG00000197157,HGNC
HGNC:1249,TPX2,p100,GENE ID:22974,ENSG00000088325,HGNC
HGNC:7794,NFKB1,p105,GENE ID:4790,ENSG00000109320,HGNC
HGNC:7795,NFKB2,p105,GENE ID:4791,ENSG00000077150,HGNC
HGNC:19055,EXOSC6,p11,GENE ID:118460,ENSG00000223496,HGNC
HGNC:674,ARHGAP4,p115,GENE ID:393,ENSG00000089820,HGNC
HGNC:30904,USO1,p115,GENE ID:8615,ENSG00000138768,HGNC
HGNC:14106,POLD4,p12,GENE ID:57804,ENSG00000175482,HGNC
HGNC:18755,POLE4,p12,GENE ID:56655,ENSG00000115350,HGNC
HGNC:43798,H3P5,p12,GENE ID:115482712,ENSG00000231712,HGNC
HGNC:7867,NOP2,p120,GENE ID:4839,ENSG00000111641,HGNC
HGNC:9871,RASA1,p120,GENE ID:5921,ENSG00000145715,HGNC
HGNC:2515,CTNND1,p120,GENE ID:1500,ENSG00000198561,HGNC
HGNC:19874,BRD8,p120,GENE ID:10902,ENSG00000112983,HGNC
HGNC:42980,H3P6,p13,GENE ID:440926,ENSG00000235655,HGNC
HGNC:17286,EXOSC1,p13,GENE ID:51013,ENSG00000171311,HGNC
HGNC:9894,RBL2,p130,GENE ID:5934,ENSG00000103479,HGNC
HGNC:29796,LAMTOR2,p14,GENE ID:28956,ENSG00000116586,HGNC
HGNC:30833,CDK2AP2,p14,GENE ID:10263,ENSG00000167797,HGNC
HGNC:54449,H3P8,p14,,ENSG00000270915,HGNC
HGNC:1787,CDKN2A,p14,GENE ID:1029,ENSG00000147889,HGNC
HGNC:19985,SUB1,p14,GENE ID:10923,ENSG00000113387,HGNC
HGNC:43801,H3P9,p15,GENE ID:115482684,ENSG00000227430,HGNC
HGNC:14484,MRPL28,p15,GENE ID:10573,ENSG00000086504,HGNC
HGNC:19985,SUB1,p15,GENE ID:10923,ENSG00000113387,HGNC
HGNC:500,ANPEP,p150,GENE ID:290,ENSG00000166825,HGNC
HGNC:8982,PIK3R4,p150,GENE ID:30849,ENSG00000196455,HGNC
HGNC:76,ABL1,p150,GENE ID:25,ENSG00000097007,HGNC
HGNC:43802,H3P10,p16,GENE ID:115482713,ENSG00000229421,HGNC
HGNC:1787,CDKN2A,p16,GENE ID:1029,ENSG00000147889,HGNC
HGNC:35944,RPL29P31,p17,GENE ID:284064,ENSG00000237888,HGNC
HGNC:43803,H3P11,p17,GENE ID:115482708,ENSG00000230111,HGNC
HGNC:13546,POLE3,p17,GENE ID:54107,ENSG00000148229,HGNC
HGNC:24044,FAM72A,p17,GENE ID:729533,ENSG00000196550,HGNC
HGNC:24090,ATRAID,p18,GENE ID:51374,ENSG00000138085,HGNC
HGNC:1789,CDKN2C,p18,GENE ID:1031,ENSG00000123080,HGNC
HGNC:26068,LAMTOR1,p18,GENE ID:55004,ENSG00000149357,HGNC
HGNC:19293,TPPP2,p18,GENE ID:122664,ENSG00000179636,HGNC
HGNC:42873,H3P12,p18,GENE ID:100689229,ENSG00000230618,HGNC
HGNC:9173,POLA1,p180,GENE ID:5422,ENSG00000101868,HGNC
HGNC:10448,RRBP1,p180,GENE ID:6238,ENSG00000125844,HGNC
HGNC:43804,H3P13,p19,GENE ID:115482685,ENSG00000243977,HGNC
HGNC:1790,CDKN2D,p19,GENE ID:1032,ENSG00000129355,HGNC
HGNC:1787,CDKN2A,p19,GENE ID:1029,ENSG00000147889,HGNC
HGNC:9138,EXOSC10,p2,GENE ID:5394,ENSG00000171824,HGNC
HGNC:43805,H3P14,p20,GENE ID:107986209,ENSG00000250966,HGNC
HGNC:24162,TPPP3,p20,GENE ID:51673,ENSG00000159713,HGNC
HGNC:29273,HEATR5B,p200,GENE ID:54497,ENSG00000008869,HGNC
HGNC:15772,ARFGEF1,p200,GENE ID:10565,ENSG00000066777,HGNC
HGNC:18037,ARID2,p200,GENE ID:196528,ENSG00000189079,HGNC
HGNC:11616,TCEAL1,p21,GENE ID:9338,ENSG00000172465,HGNC
HGNC:42982,H3P16,p21,GENE ID:644914,ENSG00000178458,HGNC
HGNC:1784,CDKN1A,p21,GENE ID:1026,ENSG00000124762,HGNC
HGNC:17433,CHP1,p22,GENE ID:11261,ENSG00000187446,HGNC
HGNC:2961,DYNC1H1,p22,GENE ID:1778,ENSG00000197102,HGNC
HGNC:30306,PHB2,p22,GENE ID:11331,ENSG00000215021,HGNC
HGNC:7896,NPAT,p220,GENE ID:4863,ENSG00000149308,HGNC
HGNC:3296,EIF4G1,p220,GENE ID:1981,ENSG00000114867,HGNC
HGNC:54451,H3P17,p23,,ENSG00000248205,HGNC
HGNC:16998,TMED10,p23,GENE ID:10972,ENSG00000170348,HGNC
HGNC:16049,PTGES3,p23,GENE ID:10728,ENSG00000110958,HGNC
HGNC:17433,CHP1,p24,GENE ID:11261,ENSG00000187446,HGNC
