,NCBI_ID,gene_symbol,collision,source,HGNC_ID,ENSG_ID,alias_symbol
1695,GENE ID:2984,GUCY2C,STAR,NCBI,HGNC:4688,ENSG00000070019,"DIAR6,GC-C,GCC,GUC2C,HSER,MECIL,MUCIL,STAR"
1696,GENE ID:283316,CD163L1,STAR,NCBI,HGNC:30375,ENSG00000177675,"CD163B,M160,SCARI2,STAR,WC1"
1697,GENE ID:8428,STK24,STK3,NCBI,HGNC:11403,ENSG00000102572,"HEL-S-95,MST3,MST3B,STE20,STK3"
1698,GENE ID:11037,STON1,STN1,NCBI,HGNC:17003,ENSG00000243244,"SALF,SBLF,STN1,STNB1"
1699,GENE ID:91875,TTC5,STRAP,NCBI,HGNC:19274,ENSG00000136319,"NEDCAFD,Strap"
1700,GENE ID:153443,SRFBP1,STRAP,NCBI,HGNC:26333,ENSG00000151304,"BUD22,P49,Rlb1,STRAP,p49/STRAP"
1701,GENE ID:100996569,NAMA,STX17-DT,NCBI,HGNC:42408,ENSG00000271086,"STX17-AS1,STX17-DT"
1702,GENE ID:100526830,SLX1A-SULT1A3,SULT1A3,NCBI,HGNC:44437,ENSG00000213599,"HAST3,M-PST,ST1A3,STM,SULT1A3,TL-PST"
1703,GENE ID:27233,SULT1C4,SULT1C2,NCBI,HGNC:11457,ENSG00000198075,"SULT1C,SULT1C2"
1704,GENE ID:6613,SUMO2,SUMO3,NCBI,HGNC:11125,ENSG00000188612,"HSMT3,SMT3B,SMT3H2,SUMO3,Smt3A"
1705,GENE ID:91683,SYT12,SYT11,NCBI,HGNC:18381,ENSG00000173227,"SYT11,sytXII"
1706,GENE ID:23208,SYT11,SYT12,NCBI,HGNC:19239,ENSG00000132718,"SYT12,sytXI"
1707,GENE ID:83849,SYT15,SYT15B,NCBI,HGNC:17167,ENSG00000204176,"CHR10SYT,SYT15B,sytXV"
1708,GENE ID:9288,TAAR3P,TAAR2,NCBI,HGNC:4513,ENSG00000179073,"GPR57,GPR58,TAAR2,TAAR3"
1709,GENE ID:26022,TMEM98,TADA1,NCBI,HGNC:24529,ENSG00000006042,TADA1
1710,GENE ID:112488736,TAF11L7,TAF11L5,NCBI,HGNC:53850,ENSG00000284465,TAF11L5
1711,GENE ID:493913,PAPPA-AS1,TAF4B,NCBI,HGNC:35152,ENSG00000256040,"DIPAS,NCRNA00156,PAPPA-AS,PAPPAAS,PAPPAS,TAF2C2,TAF4B,TAFII105"
1712,GENE ID:23541,SEC14L2,TAP1,NCBI,HGNC:10699,ENSG00000100003,"C22orf6,SPF,TAP,TAP1"
1713,GENE ID:266629,SEC14L3,TAP2,NCBI,HGNC:18655,ENSG00000100012,TAP2
1714,GENE ID:79969,ATAT1,TAT,NCBI,HGNC:21186,ENSG00000137343,"C6orf134,MEC17,Nbla00487,TAT,alpha-TAT,alpha-TAT1"
1715,GENE ID:102723859,TBC1D3E,TBC1D3,NCBI,HGNC:27071,ENSG00000278599,"PRC17,TBC1D3,TBC1D3A,TBC1DE3"
1716,GENE ID:414060,TBC1D3C,TBC1D3,NCBI,HGNC:24889,ENSG00000278299,"PRC17,TBC1D3,TBC1D3A,TBC1D3D"
1717,GENE ID:102724862,TBC1D3I,TBC1D3,NCBI,HGNC:32709,ENSG00000274933,"PRC17,TBC1D3,TBC1D3A"
1718,GENE ID:101060389,TBC1D3D,TBC1D3,NCBI,HGNC:28944,ENSG00000274419,"PRC17,TBC1D3,TBC1D3A,TBC1D3H"
1719,GENE ID:84218,TBC1D3F,TBC1D3,NCBI,HGNC:18257,ENSG00000275954,"TBC1D3,TBC1D3G"
1720,GENE ID:729873,TBC1D3,TBC1D3C,NCBI,HGNC:19031,ENSG00000274611,"PRC17,TBC1D3A,TBC1D3C,TBC1D3D,TBC1D3F,TBC1D3L"
1721,GENE ID:101060321,TBC1D3G,TBC1D3C,NCBI,HGNC:29860,ENSG00000260287,"TBC1D3C,TBC1D3D"
1728,GENE ID:414059,TBC1D3B,TBC1D3I,NCBI,HGNC:27011,ENSG00000274808,"PRC17,TBC1D3I,TBC1D3L"
1732,GENE ID:158931,TCEAL6,TCEAL3,NCBI,HGNC:24553,,"Tceal3,WEX2"
1733,GENE ID:83439,TCF7L1,TCF3,NCBI,HGNC:11640,ENSG00000152284,"TCF-3,TCF3"
1734,GENE ID:6934,TCF7L2,TCF4,NCBI,HGNC:11641,ENSG00000148737,"TCF-4,TCF4"
1735,GENE ID:728343,NXF2B,TCP11X2,NCBI,HGNC:23984,ENSG00000269437,"TCP11X2,bA353J17.1"
1736,GENE ID:56001,NXF2,TCP11X2,NCBI,HGNC:8072,ENSG00000269405,"CT39,TAPL-2,TCP11X2"
1737,GENE ID:113675,SDSL,TDH,NCBI,HGNC:30404,ENSG00000139410,"SDH 2,SDHL,SDS-RS1,TDH,cSDH"
1738,GENE ID:100529145,TEN1-CDK3,TEN1,NCBI,HGNC:44420,ENSG00000261408,"C17orf106,C17orf106-CDK3,TEN1"
1739,GENE ID:10178,TENM1,TEN1,NCBI,HGNC:8117,ENSG00000009694,"ODZ1,ODZ3,TEN-M1,TEN1,TNM,TNM1,ten-1"
1740,GENE ID:90768,TENM3-AS1,TENM3-AS2,NCBI,HGNC:28076,,TENM3-AS2
1741,GENE ID:5728,PTEN,TEP1,NCBI,HGNC:9588,ENSG00000171862,"10q23del,BZS,CWS1,DEC,GLM2,MHAM,MMAC1,PTEN1,PTENbeta,PTENgama,TEP1"
1743,GENE ID:1527,TEX28,TEX28P1,NCBI,HGNC:2563,ENSG00000278057,"CXorf2,MRX99,TEX28P1,TEX28P2,fTEX"
1745,GENE ID:2152,F3,TF,NCBI,HGNC:3541,ENSG00000117525,"CD142,TF,TFA"
1746,GENE ID:9333,TGM5,TGM6,NCBI,HGNC:11781,ENSG00000104055,"PSS2,TG(X),TGASE5,TGASEX,TGM6,TGMX,TGX"
1747,GENE ID:286826,LIN9,TGS1,NCBI,HGNC:30830,ENSG00000183814,"BARA,BARPsv,Lin-9,TGS,TGS1,TGS2"
1748,GENE ID:101927761,TH2LCRR,TH2-LCR,NCBI,HGNC:40495,ENSG00000223442,TH2-LCR
1749,GENE ID:100499227,USP2-AS1,THY1-AS1,NCBI,HGNC:48673,ENSG00000245248,"THY1-AS1,gLINC"
1750,GENE ID:100302736,TMED7-TICAM2,TICAM2,NCBI,HGNC:33945,ENSG00000251201,"MyD88-4,TICAM-2,TICAM2,TIRAP3,TIRP,TRAM"
1751,GENE ID:50616,IL22,TIFA,NCBI,HGNC:14900,ENSG00000127318,"IL-21,IL-22,IL-D110,IL-TIF,ILTIF,TIFIL-23,TIFa,zcyto18"
1752,GENE ID:7083,TK1,TK2,NCBI,HGNC:11830,ENSG00000167900,TK2
1753,GENE ID:4921,DDR2,TKT,NCBI,HGNC:2731,ENSG00000162733,"MIG20a,NTRKR3,TKT,TYRO10,WRCN"
1754,GENE ID:286102,TMED10P1,TMED10,NCBI,HGNC:30754,,"S31I125,S31III125,TMED10,TMED10P,TMP21,Tmp-21-I,Tmp21-II,p23,p24delta,p24delta1"
1755,GENE ID:100526694,MSANTD3-TMEFF1,TMEFF1,NCBI,HGNC:38838,,"C9orf2,C9orf3-TMEFF1,C9orf30-TMEFF1,H7365,TMEFF1,TR-1"
1756,GENE ID:10360,NPM3,TMEM123,NCBI,HGNC:7931,ENSG00000107833,"PORMIN,TMEM123"
1758,GENE ID:286527,TMSB15B,TMSB15A,NCBI,HGNC:28612,ENSG00000158427,"TMSB15A,TMSL8,TMSNB,Tbeta15b"
1759,GENE ID:11013,TMSB15A,TMSB15B,NCBI,HGNC:30744,ENSG00000158164,"TMSB15,TMSB15B,TMSL8,TMSNB,Tb15,TbNB"
1760,GENE ID:122394733,TMSB15C,TMSB15B,NCBI,HGNC:55173,ENSG00000269226,TMSB15B
1761,GENE ID:7134,TNNC1,TNC,NCBI,HGNC:11943,ENSG00000114854,"CMD1Z,CMH13,TN-C,TNC,TNNC"
1762,GENE ID:690,BTF3P11,TNFRSF11B,NCBI,HGNC:1126,,"BRF3L1,BTF3L1,HUMBTFB,OCIF,OPG,TNFRSF11B"
1763,GENE ID:7137,TNNI3,TNNC1,NCBI,HGNC:11947,ENSG00000129991,"CMD1FF,CMD2A,CMH7,RCM1,TNNC1,cTnI"
1764,GENE ID:100526835,FPGT-TNNI3K,TNNI3K,NCBI,HGNC:42952,ENSG00000259030,"CARK,TNNI3K"
1765,GENE ID:27320,TNRC18P2,TNRC18,NCBI,HGNC:34014,ENSG00000223566,"TNRC18,TNRC18B"
1766,GENE ID:29964,PRICKLE4,TOMM6,NCBI,HGNC:16805,ENSG00000278224,"C6orf49,OBTP,OEBT,TOMM6"
1768,GENE ID:653550,TP53TG3C,TP53TG3,NCBI,HGNC:42962,ENSG00000205457,"TP53TG3,TP53TG3E,TP53TG3F"
1769,GENE ID:102724101,TP53TG3E,TP53TG3,NCBI,HGNC:51816,ENSG00000275034,"TP53TG3,TP53TG3B,TP53TG3C,TP53TG3D,TP53TG3F"
1770,GENE ID:102724127,TP53TG3F,TP53TG3,NCBI,HGNC:51817,ENSG00000278848,"TP53TG3,TP53TG3B,TP53TG3C,TP53TG3D,TP53TG3E"
1771,GENE ID:729264,TP53TG3D,TP53TG3,NCBI,HGNC:44657,ENSG00000205456,"TP53TG3,TP53TG3B,TP53TG3C,TP53TG3E,TP53TG3F"
1780,GENE ID:24150,TP53TG3,TP53TG3E,NCBI,HGNC:30759,ENSG00000183632,"P53TG3,TP53TG3A,TP53TG3E,TP53TG3F"
1783,GENE ID:729355,TP53TG3B,TP53TG3E,NCBI,HGNC:37202,ENSG00000261509,"TP53TG3E,TP53TG3F"
1790,GENE ID:6999,TDO2,TPH2,NCBI,HGNC:11708,ENSG00000151790,"HYPTRP,TDO,TO,TPH2,TRPO"
1791,GENE ID:7066,THPO,TPO,NCBI,HGNC:11795,ENSG00000090534,"CAMT2,MGDF,MKCSF,ML,MPLLG,THC9,THCYT1,TPO"
1792,GENE ID:65057,ACD,TPP1,NCBI,HGNC:25070,ENSG00000102977,"DKCA6,DKCB7,PIP1,PTOP,TINT1,TPP1"
1793,GENE ID:112858,TP53RK,TPRKB,NCBI,HGNC:16197,ENSG00000172315,"BUD32,C20orf64,GAMOS4,Nori-2,Nori-2p,PRPK,TPRKB,dJ101A2"
1794,GENE ID:7177,TPSAB1,TPSB2,NCBI,HGNC:12019,ENSG00000172236,"TPS1,TPS2,TPSB1,TPSB2,Tryptase-2"
1795,GENE ID:28755,TRAC,TRA,NCBI,HGNC:12029,ENSG00000277734,"IMD7,TCRA,TRA,TRCA"
1796,GENE ID:100189232,TRA-TGC3-2,TRA-TGC3-1,NCBI,HGNC:34795,,"TRA-TGC3-1,TRNAA23"
1797,GENE ID:100189280,TRA-TGC3-1,TRA-TGC3-2,NCBI,HGNC:34846,,"TRA-TGC3-2,TRNAA26"
1798,GENE ID:9612,NCOR2,TRAC,NCBI,HGNC:7673,ENSG00000196498,"CTG26,N-CoR2,SMAP270,SMRT,SMRTE,SMRTE-tau,TNRC14,TRAC,TRAC-1,TRAC1"
1799,GENE ID:10010,TANK,TRAF2,NCBI,HGNC:11562,ENSG00000136560,"I-TRAF,ITRAF,TRAF2"
1800,GENE ID:7190,HSP90B2P,TRAP1,NCBI,HGNC:12099,ENSG00000259706,"GRP94P1,GRP94b,HSP,HSPCP2,TRA1P1,TRAP1"
1801,GENE ID:9392,TGFBRAP1,TRAP1,NCBI,HGNC:16836,ENSG00000135966,"TRAP-1,TRAP1,VPS3"
1802,GENE ID:284306,ZNF547,TRAPPC2B,NCBI,HGNC:26432,ENSG00000152433,"MIP-2A,SEDLP1,TRAPPC2.19,TRAPPC2B,TRAPPC2P1"
1803,GENE ID:28693,TRAV1-1,TRAV11,NCBI,HGNC:12101,ENSG00000255569,"TCRAV1S1,TCRAV7S1,TRAV11"
1805,GENE ID:7068,THRB,TRB,NCBI,HGNC:11799,ENSG00000151090,"C-ERBA-2,C-ERBA-BETA,ERBA2,GRTH,NR1A2,PRTH,THR1,THRB1,THRB2,THRbeta,THRbeta1,TRb,TRbeta,TRbeta1,Thrbeta2"
1806,GENE ID:100189052,TRC-GCA2-2,TRC-GCA2-1,NCBI,HGNC:34611,,"TRC-GCA2-1,TRNAC5"
1807,GENE ID:100189105,TRC-GCA2-3,TRC-GCA2-2,NCBI,HGNC:34666,,"TRC-GCA2-2,TRNAC9"
1808,GENE ID:100189414,TRC-GCA2-4,TRC-GCA2-3,NCBI,HGNC:34983,,"TRC-GCA2-3,TRNAC29"
1809,GENE ID:100189197,TRC-GCA2-1,TRC-GCA2-4,NCBI,HGNC:34760,,"TRC-GCA2-4,TRNAC16"
1810,GENE ID:7192,TRD-GTC9-1,TRD,NCBI,HGNC:12251,,"TRD,TRNAD1"
1811,GENE ID:100189158,TRD-GTC2-6,TRD-GTC2-10,NCBI,HGNC:34720,,"TRD-GTC2-10,TRNAD8"
1812,GENE ID:100189292,TRD-GTC2-7,TRD-GTC2-11,NCBI,HGNC:34858,,"TRD-GTC2-11,TRNAD14"
1813,GENE ID:100189239,TRD-GTC2-8,TRD-GTC2-6,NCBI,HGNC:34802,,"TRD-GTC2-6,TRNAD12"
1814,GENE ID:100189343,TRD-GTC2-9,TRD-GTC2-7,NCBI,HGNC:34911,,"TRD-GTC2-7,TRNAD15"
1815,GENE ID:100189347,TRD-GTC2-10,TRD-GTC2-8,NCBI,HGNC:34915,,"TRD-GTC2-8,TRNAD16"
1816,GENE ID:100189383,TRD-GTC2-11,TRD-GTC2-9,NCBI,HGNC:34951,,"TRD-GTC2-9,TRNAD17"
1817,GENE ID:100189333,TRE-TTC1-2,TRE-TTC1-1,NCBI,HGNC:34901,,"TRE-TTC1-1,TRNAE20"
1818,GENE ID:100189418,TRE-TTC1-1,TRE-TTC1-2,NCBI,HGNC:34987,,"TRE-TTC1-2,TRNAE26"
1819,GENE ID:100189415,TRF-GAA1-3,TRF-GAA1-1,NCBI,HGNC:34984,,"TRF-GAA1-1,TRNAF11"
1820,GENE ID:100009606,TRF-GAA1-4,TRF-GAA1-2,NCBI,HGNC:33259,,"TRF-GAA1-2,TRNAF2"
1821,GENE ID:100189251,TRF-GAA1-5,TRF-GAA1-3,NCBI,HGNC:34814,,"TRF-GAA1-3,TRNAF6"
1822,GENE ID:100189306,TRF-GAA1-6,TRF-GAA1-4,NCBI,HGNC:34873,,"TRF-GAA1-4,TRNAF10"
1823,GENE ID:100189137,TRF-GAA1-1,TRF-GAA1-5,NCBI,HGNC:34699,,"TRF-GAA1-5,TRNAF3"
1824,GENE ID:100189254,TRF-GAA1-2,TRF-GAA1-6,NCBI,HGNC:34817,,"TRF-GAA1-6,TRNAF7"
1825,GENE ID:64717,TRG-CCC2-2,TRG-CCC2-1,NCBI,HGNC:14183,,"TRG-CCC2-1,TRG4,TRNAG4"
1826,GENE ID:100189231,TRG-CCC2-1,TRG-CCC2-2,NCBI,HGNC:34794,,"TRG-CCC2-2,TRNAG22"
1827,GENE ID:100188985,TRG-GCC2-4,TRG-GCC2-2,NCBI,HGNC:34533,,"TRG-GCC2-2,TRNAG6"
1828,GENE ID:100189163,TRG-GCC2-5,TRG-GCC2-3,NCBI,HGNC:34725,,"TRG-GCC2-3,TRNAG16"
1829,GENE ID:7196,TRG-GCC2-6,TRG-GCC2-4,NCBI,HGNC:12273,,"TRG-GCC2-4,TRG2,TRNAG2"
1830,GENE ID:100189208,TRG-GCC2-2,TRG-GCC2-5,NCBI,HGNC:34771,,"TRG-GCC2-5,TRNAG19"
1831,GENE ID:100189314,TRG-GCC2-3,TRG-GCC2-6,NCBI,HGNC:34881,,"TRG-GCC2-6,TRNAG29"
1832,GENE ID:6983,TRGV9,TRGC1,NCBI,HGNC:12295,ENSG00000211695,"TCRGV9,TRGC1,V2"
1833,GENE ID:100188986,TRH-GTG1-7,TRH-GTG1-5,NCBI,HGNC:34536,,"TRH-GTG1-5,TRNAH1"
1834,GENE ID:100188988,TRH-GTG1-8,TRH-GTG1-6,NCBI,HGNC:34537,,"TRH-GTG1-6,TRNAH2"
1835,GENE ID:100189065,TRH-GTG1-9,TRH-GTG1-7,NCBI,HGNC:34624,,"TRH-GTG1-7,TRNAH6"
1836,GENE ID:100188987,TRH-GTG1-5,TRH-GTG1-8,NCBI,HGNC:34538,,"TRH-GTG1-8,TRNAH3"
1837,GENE ID:100009607,TRH-GTG1-6,TRH-GTG1-9,NCBI,HGNC:33260,,"TRH-GTG1-9,TRNAH5"
1838,GENE ID:100189275,TRI-AAT5-4,TRI-AAT5-1,NCBI,HGNC:34839,,"TRI-AAT5-1,TRNAI15"
1839,GENE ID:100189387,TRI-AAT5-5,TRI-AAT5-2,NCBI,HGNC:34955,,"TRI-AAT5-2,TRNAI23"
1840,GENE ID:100189153,TRI-AAT5-1,TRI-AAT5-3,NCBI,HGNC:34715,,"TRI-AAT5-3,TRNAI9"
1841,GENE ID:100189336,TRI-AAT5-2,TRI-AAT5-4,NCBI,HGNC:34904,,"TRI-AAT5-4,TRNAI20"
1842,GENE ID:100189310,TRI-AAT5-3,TRI-AAT5-5,NCBI,HGNC:34877,,"TRI-AAT5-5,TRNAI17"
1843,GENE ID:445372,TRIM6-TRIM34,TRIM34,NCBI,HGNC:33440,ENSG00000258588,"IFP1,RNF21,RNF89,TRIM34,TRIM6"
1844,GENE ID:283257,TRIM51FP,TRIM49B,NCBI,HGNC:43966,ENSG00000300613,"RNF18B,TRIM49B"
1845,GENE ID:729384,TRIM49D2,TRIM49D1,NCBI,HGNC:37217,ENSG00000233802,"TRIM48L1,TRIM49D1,TRIM49D2P,TRIM49L,TRIM49L1"
1846,GENE ID:399939,TRIM49D1,TRIM49D2,NCBI,HGNC:43973,ENSG00000223417,"TRIM49D,TRIM49D1P,TRIM49D2,TRIM49D2P,TRIM49DP"
1848,GENE ID:642425,TRIM53BP,TRIM80P,NCBI,HGNC:37144,,"TRIM53B,TRIM53L,TRIM53L1,TRIM80P"
1849,GENE ID:642569,TRIM53AP,TRIM80P,NCBI,HGNC:19025,ENSG00000225581,"TRIM53,TRIM53P,TRIM80P"
1850,GENE ID:100189282,TRK-CTT2-5,TRK-CTT2-2,NCBI,HGNC:34848,,"TRK-CTT2-2,TRNAK26"
1851,GENE ID:100189399,TRK-CTT2-2,TRK-CTT2-3,NCBI,HGNC:34967,,"TRK-CTT2-3,TRNAK33"
1852,GENE ID:790966,TRK-CTT2-3,TRK-CTT2-4,NCBI,HGNC:33199,,"TRK-CTT2-4,TRK2,TRNAK2"
1853,GENE ID:100189110,TRK-CTT2-4,TRK-CTT2-5,NCBI,HGNC:34671,,"TRK-CTT2-5,TRNAK14"
1854,GENE ID:100049613,TRK-TTT3-4,TRK-TTT3-3,NCBI,HGNC:33256,,"TRK-TTT3-3,TRNAK3"
1855,GENE ID:7206,TRK-TTT3-5,TRK-TTT3-4,NCBI,HGNC:12314,,"TRK-TTT3-4,TRK1,TRNAK1"
1856,GENE ID:100189234,TRK-TTT3-3,TRK-TTT3-5,NCBI,HGNC:34797,,"TRK-TTT3-5,TRNAK22"
1857,GENE ID:7207,TRL-AAG2-3,TRL-AAG2-1,NCBI,HGNC:12315,,"TRL-AAG2-1,TRL1,TRNAL1,TRNP1"
1858,GENE ID:100189291,TRL-AAG2-4,TRL-AAG2-2,NCBI,HGNC:34857,,"TRL-AAG2-2,TRNAL27"
1859,GENE ID:100189328,TRL-AAG2-1,TRL-AAG2-3,NCBI,HGNC:34895,,"TRL-AAG2-3,TRNAL32"
1860,GENE ID:100189202,TRL-AAG2-2,TRL-AAG2-4,NCBI,HGNC:34765,,"TRL-AAG2-4,TRNAL20"
1861,GENE ID:55687,TRMU,TRMT1,NCBI,HGNC:25481,ENSG00000100416,"LCAL3,MTO2,MTU1,TRMT,TRMT1"
1862,GENE ID:107985758,TRE-TTC4-1,TRNAE-UUC,NCBI,HGNC:38581,,"TRNAE-UUC,TRNAE44"
1863,GENE ID:107985748,TRG-CCC6-1,TRNAG-CCC,NCBI,HGNC:35073,,"TRNAG-CCC,TRNAG34P"
1864,GENE ID:107986683,TRI-AAT7-2,TRNAI-AAU,NCBI,HGNC:34970,,"TRNAI-AAU,TRNAI25"
1865,GENE ID:107987402,TRL-CAA1-1,TRNAL-CAA,NCBI,HGNC:38583,,"TRNAL-CAA,TRNAL49"
1866,GENE ID:107985754,TRN-GTT10-1,TRNAN-GUU,NCBI,HGNC:35092,,"TRNAN-GUU,TRNAN35,TRNAN35P"
1867,GENE ID:107985763,TRN-GTT11-1,TRNAN-GUU,NCBI,HGNC:34669,,"TRNAN-GUU,TRNAN13"
1868,GENE ID:107985751,TRN-GTT9-1,TRNAN-GUU,NCBI,HGNC:34870,,"TRNAN-GUU,TRNAN25"
1869,GENE ID:107985757,TRN-GTT5-1,TRNAN-GUU,NCBI,HGNC:38582,,"TRNAN-GUU,TRNAN37"
1870,GENE ID:107985762,TRN-GTT7-1,TRNAN-GUU,NCBI,HGNC:34562,,"TRNAN-GUU,TRNAN5"
1871,GENE ID:107985749,TRV-CAC5-1,TRNAV-CAC,NCBI,HGNC:34791,,"TRNAV-CAC,TRNAV22"
1872,GENE ID:7193,TRE-TTC3-1,TRNE,NCBI,HGNC:12265,,"TRE,TRNAE1,TRNE"
1873,GENE ID:388610,TRNP1,TRNP,NCBI,HGNC:34348,ENSG00000253368,"C1orf225,TNRP,TRNP"
1875,GENE ID:7218,TRP-AGG2-6,TRNP1,NCBI,HGNC:12331,,"TRNAP2,TRNP1,TRP-AGG2-4,TRP2"
1876,GENE ID:7217,TRP-AGG2-5,TRNP1,NCBI,HGNC:12330,,"TRNAP1,TRNP1,TRP-AGG2-3,TRP1"
1877,GENE ID:100189072,TRP-AGG2-4,TRP-AGG2-2,NCBI,HGNC:34631,,"TRNAP6,TRP-AGG2-2"
1880,GENE ID:100189136,TRP-AGG2-7,TRP-AGG2-5,NCBI,HGNC:34698,,"TRNAP9,TRP-AGG2-5"
1881,GENE ID:100189296,TRP-AGG2-8,TRP-AGG2-6,NCBI,HGNC:34862,,"TRNAP18,TRP-AGG2-6"
1882,GENE ID:100189223,TRP-AGG2-2,TRP-AGG2-7,NCBI,HGNC:34786,,"TRNAP13,TRP-AGG2-7"
1883,GENE ID:100189276,TRP-AGG2-3,TRP-AGG2-8,NCBI,HGNC:34840,,"TRNAP15,TRP-AGG2-8"
1884,GENE ID:100189088,TRP-TGG3-2,TRP-TGG3-1,NCBI,HGNC:34648,,"TRNAP7,TRP-TGG3-1"
1885,GENE ID:100189335,TRP-TGG3-3,TRP-TGG3-2,NCBI,HGNC:34903,,"TRNAP19,TRP-TGG3-2"
1886,GENE ID:100189388,TRP-TGG3-4,TRP-TGG3-3,NCBI,HGNC:34956,,"TRNAP21,TRP-TGG3-3"
1887,GENE ID:100189281,TRP-TGG3-5,TRP-TGG3-4,NCBI,HGNC:34847,,"TRNAP16,TRP-TGG3-4"
1888,GENE ID:7219,TRP-TGG3-1,TRP-TGG3-5,NCBI,HGNC:12332,,"TRNAP3,TRP-TGG3-5,TRP3"
1889,GENE ID:7226,TRPM2,TRPC7,NCBI,HGNC:12339,ENSG00000142185,"EREG1,KNP3,LTRPC2,LTrpC-2,NUDT9H,NUDT9L1,TRPC7"
1890,GENE ID:1191,CLU,TRPM2,NCBI,HGNC:2095,ENSG00000120885,"AAG4,APO-J,APOJ,CLI,CLU1,CLU2,KUB1,NA1/NA2,SGP-2,SGP2,SP-40,TRPM-2,TRPM2"
1891,GENE ID:100189317,TRQ-CTG1-4,TRQ-CTG1-1,NCBI,HGNC:34884,,"TRNAQ24,TRQ-CTG1-1"
1892,GENE ID:7228,TRQ-CTG1-5,TRQ-CTG1-2,NCBI,HGNC:12341,,"TRNAQ1,TRQ-CTG1-2,TRQ1"
1893,GENE ID:100189287,TRQ-CTG1-1,TRQ-CTG1-3,NCBI,HGNC:34853,,"TRNAQ22,TRQ-CTG1-3"
1894,GENE ID:100189189,TRQ-CTG1-2,TRQ-CTG1-4,NCBI,HGNC:34752,,"TRNAQ16,TRQ-CTG1-4"
1895,GENE ID:100189121,TRQ-CTG1-3,TRQ-CTG1-5,NCBI,HGNC:34683,,"TRNAQ11,TRQ-CTG1-5"
1896,GENE ID:100189243,TRR-ACG1-3,TRR-ACG1-1,NCBI,HGNC:34806,,"TRNAR21,TRR-ACG1-1"
1897,GENE ID:100189396,TRR-ACG1-1,TRR-ACG1-2,NCBI,HGNC:34964,,"TRNAR26,TRR-ACG1-2"
1898,GENE ID:7231,TRR-ACG1-2,TRR-ACG1-3,NCBI,HGNC:12344,,"TRNAR2,TRR-ACG1-3,TRR2"
1899,GENE ID:100189173,TRR-CCG1-3,TRR-CCG1-1,NCBI,HGNC:34735,,"TRNAR19,TRR-CCG1-1"
1900,GENE ID:100189365,TRR-CCG1-1,TRR-CCG1-2,NCBI,HGNC:34933,,"TRNAR24,TRR-CCG1-2"
1901,GENE ID:100189084,TRR-CCG1-2,TRR-CCG1-3,NCBI,HGNC:34644,,"TRNAR9,TRR-CCG1-3"
1902,GENE ID:100189115,TRR-TCT3-2,TRR-TCT3-1,NCBI,HGNC:34677,,"TRNAR14,TRR-TCT3-1"
1903,GENE ID:100189109,TRR-TCT3-1,TRR-TCT3-2,NCBI,HGNC:34670,,"TRNAR12,TRR-TCT3-2"
1904,GENE ID:100189184,TRS-AGA2-6,TRS-AGA2-1,NCBI,HGNC:34747,,"TRNAS14,TRS-AGA2-1"
1905,GENE ID:100189382,TRS-AGA2-1,TRS-AGA2-2,NCBI,HGNC:34950,,"TRNAS25,TRS-AGA2-2"
1906,GENE ID:100189077,TRS-AGA2-2,TRS-AGA2-3,NCBI,HGNC:34637,,"TRNAS10,TRS-AGA2-3"
1907,GENE ID:23437,TRS-AGA2-3,TRS-AGA2-4,NCBI,HGNC:16293,,"TRNAS2,TRNS,TRS-AGA2-4,TRS2,tRNA-SER"
1908,GENE ID:100189247,TRS-AGA2-4,TRS-AGA2-5,NCBI,HGNC:34810,,"TRNAS19,TRS-AGA2-5"
1909,GENE ID:100189248,TRS-AGA2-5,TRS-AGA2-6,NCBI,HGNC:34811,,"TRNAS20,TRS-AGA2-6"
1910,GENE ID:100189229,TRS-GCT4-2,TRS-GCT4-1,NCBI,HGNC:34792,,"TRNAS18,TRS-GCT4-1"
1911,GENE ID:100189331,TRS-GCT4-3,TRS-GCT4-2,NCBI,HGNC:34898,,"TRNAS23,TRS-GCT4-2"
1912,GENE ID:100189225,TRS-GCT4-1,TRS-GCT4-3,NCBI,HGNC:34788,,"TRNAS17,TRS-GCT4-3"
1913,GENE ID:100189438,TRT-AGT5-1,TRT-AGT4-1,NCBI,HGNC:35008,,"TRNAT22,TRT-AGT4-1"
1914,GENE ID:100189374,TRT-AGT4-1,TRT-AGT5-1,NCBI,HGNC:34942,,"TRNAT18,TRT-AGT5-1"
1915,GENE ID:100189228,TRV-CAC1-7,TRV-CAC5-1,NCBI,HGNC:54846,,"TRNAV22,TRV-CAC5-1"
1916,GENE ID:100189112,TRW-CCA3-3,TRW-CCA3-1,NCBI,HGNC:34674,,"TRNAW3,TRW-CCA3-1"
1917,GENE ID:100189436,TRW-CCA3-1,TRW-CCA3-2,NCBI,HGNC:35006,,"TRNAW9,TRW-CCA3-2"
1918,GENE ID:100189048,TRW-CCA3-2,TRW-CCA3-3,NCBI,HGNC:34607,,"TRNAW2,TRW-CCA3-3"
1919,GENE ID:100189255,TRX-CAT1-8,TRX-CAT1-2,NCBI,HGNC:34818,,"TRNAM14,TRX-CAT1-2"
1920,GENE ID:7210,TRX-CAT1-2,TRX-CAT1-3,NCBI,HGNC:12318,,"RNTMI1,RNTMI2,RNTMT1,TRM1,TRM2,TRMI2,TRNAM1,TRNAMI2,TRX-CAT1-3"
