ENSG_ID,NCBI_ID,HGNC_ID,alias_symbol,primary_gene_symbol
ENSG00000239105,,HGNC:34169,U7.73,RNU7-73P
ENSG00000239106,,,,Y_RNA
ENSG00000239108,,HGNC:48095,,RNU6-1132P
ENSG00000239112,,HGNC:33562,,SNORD123
ENSG00000239115,,HGNC:34163,U7.67,RNU7-67P
ENSG00000239118,GENE ID:100422922,HGNC:38252,HSA-MIR-1972-2,MIR1972-2
ENSG00000239119,,HGNC:45653,,RNU7-119P
ENSG00000239122,,HGNC:48504,,RNU2-11P
ENSG00000239127,GENE ID:100113380,HGNC:33564,,SNORD125
ENSG00000239128,,HGNC:10112,"RNU13P3,U13,U13.4B",SNORD13P3
ENSG00000239142,GENE ID:124900291,,,U8
ENSG00000239143,,,,Y_RNA
ENSG00000239148,,,,U8
ENSG00000239149,"GENE ID:677882,GENE ID:677885",HGNC:32653,ACA59,SNORA59A
ENSG00000239151,,HGNC:45729,,RNU7-195P
ENSG00000239152,,HGNC:43210,"RN5S310,RN5S316,RNA5SP316",RNA5SP310
ENSG00000239168,,HGNC:45731,,RNU7-197P
ENSG00000239169,GENE ID:338429,HGNC:32774,HBII-438B,SNORD109B
ENSG00000239175,,HGNC:48181,,RNU6-1218P
ENSG00000239180,,,,Y_RNA
ENSG00000239183,GENE ID:100124534,HGNC:33615,,SNORA84
ENSG00000239184,,HGNC:43169,RN5S269,RNA5SP269
ENSG00000239185,,HGNC:45724,,RNU7-190P
ENSG00000239189,,HGNC:47597,,RNU6-634P
ENSG00000239190,,HGNC:47680,,RNU6-717P
ENSG00000239194,,HGNC:48465,,RNU1-123P
ENSG00000239195,GENE ID:692072,HGNC:32702,MGH28S-2410,SNORD5
ENSG00000239198,,HGNC:35695,,RPL5P22
ENSG00000239199,,HGNC:23542,,RPL21P6
ENSG00000239200,,HGNC:36281,,RPL22P20
ENSG00000239201,,HGNC:36188,,RPL21P106
ENSG00000239202,,HGNC:46515,,RN7SL499P
ENSG00000239205,GENE ID:101928405,HGNC:52858,,LINC02023
ENSG00000239207,,HGNC:37796,,GAPDHP39
ENSG00000239210,,HGNC:36500,,RPS26P55
ENSG00000239211,,HGNC:46579,,RN7SL563P
ENSG00000239212,,HGNC:35801,,RPL6P7
ENSG00000239213,GENE ID:101927597,HGNC:49645,"NCK1-AS1,SLC35G2-AS1",NCK1-DT
ENSG00000239215,,HGNC:36736,,RPL27P12
ENSG00000239218,,HGNC:36379,,RPS20P22
ENSG00000239219,GENE ID:100128164,HGNC:56632,,FHL1P1
ENSG00000239221,,HGNC:46458,,RN7SL442P
ENSG00000239223,,HGNC:36899,,RPL34P31
ENSG00000239224,,HGNC:46562,,RN7SL546P
ENSG00000239225,"GENE ID:100101121,GENE ID:252955",HGNC:18847,NCRNA00148,TTTY23
ENSG00000239226,,HGNC:29736,,MRPS17P3
ENSG00000239228,,HGNC:46594,,RN7SL578P
ENSG00000239238,,HGNC:38503,,MEMO1P3
ENSG00000239247,,HGNC:46605,,RN7SL589P
ENSG00000239249,,HGNC:46773,,RN7SL757P
ENSG00000239250,,HGNC:46287,,RN7SL271P
ENSG00000239253,,HGNC:48367,,RPS4XP23
ENSG00000239254,,HGNC:56831,,MSL3P2
ENSG00000239255,,HGNC:56625,,RPL29P34
ENSG00000239256,,HGNC:36677,,RPL35AP35
ENSG00000239257,,HGNC:10318,,RPL23AP1
ENSG00000239261,,HGNC:36720,,RPL31P41
ENSG00000239263,,HGNC:46024,,RBM43P1
ENSG00000239264,GENE ID:81567,HGNC:21073,"ENDOPDI,ERP46,FLJ21353,FLJ90810,HCC-2,MGC3178,PDIA15",TXNDC5
ENSG00000239268,GENE ID:127138867,HGNC:56330,LNC-LSAMP-1,LINC03051
ENSG00000239269,,HGNC:20018,LAMR1P4,RPSAP4
ENSG00000239272,,HGNC:19795,,RPL21P10
ENSG00000239279,,HGNC:46200,,RN7SL184P
ENSG00000239280,,HGNC:56480,,DBTP1
ENSG00000239281,,HGNC:31083,HST23291,RPS29P2
ENSG00000239282,GENE ID:652968,HGNC:34423,GATSL3,CASTOR1
ENSG00000239285,GENE ID:58496,HGNC:13931,"C6ORF19,G5B",LY6G5B
ENSG00000239288,,HGNC:56471,,BRD7P7
ENSG00000239293,,HGNC:15097,OR9P2P,OR9P1P
ENSG00000239304,,HGNC:38801,,DNM1P48
ENSG00000239305,GENE ID:7844,HGNC:12859,"HKF-1,KF1,ZFP103",RNF103
ENSG00000239306,GENE ID:10432,HGNC:14219,"COAA,DKFZP779J0927,SIP,SYTIP1",RBM14
ENSG00000239314,GENE ID:100506506,HGNC:40377,,MORC1-AS1
ENSG00000239315,,HGNC:36879,,RPL19P13
ENSG00000239316,,HGNC:46027,,RN7SL11P
ENSG00000239317,,HGNC:36384,,RPL35AP17
ENSG00000239319,,HGNC:46870,,RN7SL854P
ENSG00000239320,,HGNC:36490,,RPS29P26
ENSG00000239322,,HGNC:51118,,ATP6V1B1-AS1
ENSG00000239329,GENE ID:3109,HGNC:4935,"D6S221E,RING7",HLA-DMB
ENSG00000239333,,HGNC:46674,,RN7SL658P
ENSG00000239335,GENE ID:103625681,HGNC:50493,LLPH-AS1,LLPH-DT
ENSG00000239345,,HGNC:39544,,HNRNPA1P26
ENSG00000239350,,HGNC:56429,,CCDC137P2
ENSG00000239351,,HGNC:45208,,NPM1P29
ENSG00000239354,,HGNC:35931,,RPS17P15
ENSG00000239356,,HGNC:46325,,RN7SL309P
ENSG00000239365,,HGNC:35514,,RPS26P49
ENSG00000239367,,HGNC:46493,,RN7SL477P
ENSG00000239377,GENE ID:105375564,HGNC:41202,,ZNF775-AS1
ENSG00000239382,GENE ID:84964,HGNC:28243,MGC15677,ALKBH6
ENSG00000239383,,HGNC:56436,,VPS51P4
ENSG00000239388,GENE ID:142686,HGNC:19766,DKFZP313L0121,ASB14
ENSG00000239389,GENE ID:56136,HGNC:8667,"CNR5,CNRN5,CNRS5,CRNR5,PCDH-ALPHA13",PCDHA13
ENSG00000239390,,HGNC:46103,,RN7SL87P
ENSG00000239396,,HGNC:46430,,RN7SL414P
ENSG00000239397,,HGNC:35654,,RPL13AP21
ENSG00000239398,,HGNC:46358,,RN7SL342P
ENSG00000239402,,HGNC:39956,"CYP4F-SE11[6:7:8],CYP4F43P",CYP4F62P
ENSG00000239405,,HGNC:38105,,TMED10P2
ENSG00000239412,,HGNC:36049,,RPL21P71
ENSG00000239413,,HGNC:35716,,RPS27P23
ENSG00000239419,,HGNC:46551,,RN7SL535P
ENSG00000239426,,HGNC:14691,,OR8F1P
ENSG00000239428,,HGNC:38002,,GM2AP2
ENSG00000239432,,HGNC:56438,,VPS51P6
ENSG00000239435,,HGNC:6288,"KCNMB2L,KCNMB3L,KCNMB3L1,KCNMBLP",KCNMB3P1
ENSG00000239437,,HGNC:46768,,RN7SL752P
ENSG00000239438,,HGNC:35519,,RPS26P48
ENSG00000239439,,HGNC:39182,,RFKP2
ENSG00000239440,GENE ID:105377180,HGNC:52844,,LINC02008
ENSG00000239443,,HGNC:37992,"D3S3192,PABPL1",PABPC1P10
ENSG00000239445,,HGNC:40828,,ST3GAL6-AS1
ENSG00000239453,,HGNC:41126,,SIDT1-AS1
ENSG00000239454,GENE ID:101927346,HGNC:52887,,LINC02047
ENSG00000239455,,HGNC:56465,,PTPN11P1
ENSG00000239457,GENE ID:3112,HGNC:4937,,HLA-DOB
ENSG00000239463,GENE ID:3108,HGNC:4934,"D6S222E,RING6",HLA-DMA
ENSG00000239464,,HGNC:46707,,RN7SL691P
ENSG00000239465,,HGNC:31030,HST18206,RPL21P15
ENSG00000239466,,HGNC:46568,,RN7SL552P
ENSG00000239468,,HGNC:46585,,RN7SL569P
ENSG00000239470,,HGNC:36223,,RPL21P97
ENSG00000239471,,HGNC:46600,,RN7SL584P
ENSG00000239472,,HGNC:46237,,RN7SL221P
ENSG00000239473,,HGNC:36731,,RPL7P38
ENSG00000239474,GENE ID:10324,HGNC:16905,"KBTBD10,KRP1,SARCOSIN",KLHL41
ENSG00000239481,,HGNC:37000,,RPS3AP41
ENSG00000239483,,HGNC:36764,,RPS15AP16
ENSG00000239490,,HGNC:36170,RPS4P18,RPS4XP18
ENSG00000239494,,HGNC:46349,,RN7SL333P
ENSG00000239497,GENE ID:58496,HGNC:13931,"C6ORF19,G5B",LY6G5B
ENSG00000239503,,HGNC:39799,,MARK2P8
ENSG00000239504,,HGNC:46599,,RN7SL583P
ENSG00000239508,GENE ID:100874035,HGNC:41231,,PLCH1-AS1
ENSG00000239510,,HGNC:23557,,RPL9P5
ENSG00000239511,,HGNC:35444,POM121L7,POM121L7P
ENSG00000239513,GENE ID:100507274,HGNC:49642,,LINC01210
ENSG00000239516,,HGNC:38033,,FLYWCH1P1
ENSG00000239519,,HGNC:41248,,CADM2-AS1
ENSG00000239521,,HGNC:29954,"CASTOR3,DKFZP686B07267,GATS,STAG3OS",CASTOR3P
ENSG00000239523,GENE ID:100873940,HGNC:42440,,MYLK-AS1
ENSG00000239524,,HGNC:35903,,RPL32P34
ENSG00000239525,,HGNC:36302,,RPL30P5
ENSG00000239527,,HGNC:43899,,RPS23P7
ENSG00000239528,,HGNC:37027,,RPS14P8
ENSG00000239532,,HGNC:35983,,RPL21P45
ENSG00000239533,,HGNC:16479,"GOLGA2LY1,GOLGA2P2",GOLGA2P2Y
ENSG00000239539,,HGNC:39364,,HMGN1P20
ENSG00000239542,,HGNC:46415,,RN7SL399P
ENSG00000239545,,HGNC:46838,,RN7SL822P
ENSG00000239547,,HGNC:46859,,RN7SL843P
ENSG00000239552,,HGNC:40284,,HOXB-AS2
ENSG00000239553,,HGNC:46028,,RN7SL12P
ENSG00000239555,,HGNC:46857,,RN7SL841P
ENSG00000239556,,HGNC:55757,,UPK3BL3P
ENSG00000239557,,HGNC:17835,,PPP2R5CP
ENSG00000239559,,HGNC:17092,PSANK1,RPL37P2
ENSG00000239560,,HGNC:46495,,RN7SL479P
ENSG00000239568,,HGNC:56430,,MTCO3P47
ENSG00000239569,GENE ID:723809,HGNC:40845,LOC100216545,KMT2E-AS1
ENSG00000239570,,HGNC:42930,,SETP11
ENSG00000239571,,HGNC:5801,,IGKV2D-30
ENSG00000239576,,HGNC:49366,,COX6CP14
ENSG00000239577,,HGNC:46404,,RN7SL388P
ENSG00000239579,,HGNC:46341,,RN7SL325P
ENSG00000239580,,HGNC:46691,,RN7SL675P
ENSG00000239586,,HGNC:42065,,MTND1P16
ENSG00000239589,GENE ID:255025,HGNC:48566,,LINC00879
ENSG00000239590,GENE ID:26219,HGNC:8211,"HSHTPCRX01,HTPCRX01",OR1J4
ENSG00000239595,,HGNC:46095,,RN7SL79P
ENSG00000239602,,HGNC:35485,,RPL35AP16
ENSG00000239605,GENE ID:285051,HGNC:26850,"C2ORF61,FLJ40172",STPG4
ENSG00000239607,,HGNC:46589,,RN7SL573P
ENSG00000239608,GENE ID:100874089,HGNC:40514,,RUVBL1-AS1
ENSG00000239614,,HGNC:39350,,HMGN1P7
ENSG00000239617,,HGNC:36924,,RPL32P27
ENSG00000239618,,HGNC:4970,"HLA-92,HLA92,HLAL",HLA-L
ENSG00000239620,GENE ID:100419008,HGNC:53837,,PRR20G
ENSG00000239625,,HGNC:46257,,RN7SL241P
ENSG00000239626,,HGNC:36663,,RPSAP41
ENSG00000239627,,HGNC:36968,,RPL12P20
ENSG00000239632,,HGNC:42265,,MTND4LP3
ENSG00000239636,GENE ID:105378645,HGNC:41274,,TFAP2E-AS1
ENSG00000239640,,HGNC:46078,,RN7SL62P
ENSG00000239641,,HGNC:40451,,PLS1-AS1
ENSG00000239642,GENE ID:728637,HGNC:51253,SPO13,MEIKIN
ENSG00000239648,,HGNC:42052,,MTND1P3
ENSG00000239649,,HGNC:31019,,MYADML
ENSG00000239650,,HGNC:18220,"C6ORF216,FLJ13549,GUSBL2,SMA3-L,SMAC3L",GUSBP4
ENSG00000239653,GENE ID:100507062,HGNC:44125,,PSMD6-AS2
ENSG00000239659,,HGNC:36617,,RPL9P31
ENSG00000239672,GENE ID:4830,HGNC:7849,"NDPKA,NM23,NM23-H1",NME1
ENSG00000239677,GENE ID:101927249,HGNC:40814,,PDZRN3-AS1
ENSG00000239679,,HGNC:46209,,RN7SL193P
ENSG00000239683,,HGNC:35537,,RPL7AP67
ENSG00000239684,,HGNC:38498,,PTGER4P3
ENSG00000239689,,HGNC:36202,,RPL17P46
ENSG00000239690,,HGNC:46684,,RN7SL668P
ENSG00000239694,,HGNC:35963,,RPSAP38
ENSG00000239697,GENE ID:8742,HGNC:11927,"APO3L,DR3LG,TWEAK",TNFSF12
ENSG00000239699,,HGNC:48497,,HNRNPA3P8
ENSG00000239702,,HGNC:46523,,RN7SL507P
ENSG00000239703,,HGNC:46584,,RN7SL568P
ENSG00000239704,GENE ID:284040,HGNC:14383,FLJ36674,CDRT4
ENSG00000239705,,HGNC:55645,,HSPA5-DT
ENSG00000239706,,HGNC:56563,,CRADDP1
ENSG00000239708,,HGNC:46798,,RN7SL782P
ENSG00000239710,,HGNC:46708,,RN7SL692P
ENSG00000239713,GENE ID:60489,HGNC:17357,"BK150C2.7,CEM15,DJ494G10.1,FLJ12740,MDS019",APOBEC3G
ENSG00000239718,GENE ID:100873945,HGNC:40554,,HLTF-AS1
ENSG00000239722,,HGNC:49386,,IMP3P2
ENSG00000239726,,HGNC:46704,,RN7SL688P
ENSG00000239731,,HGNC:46841,,RN7SL825P
ENSG00000239732,GENE ID:54106,HGNC:15633,CD289,TLR9
ENSG00000239736,,HGNC:1825,"CEACAM24P,CGM10",CEACAMP3
ENSG00000239741,GENE ID:259215,HGNC:13933,"C6ORF21,G6F,LY6G6D,NG32",LY6G6F
ENSG00000239742,,HGNC:46688,,RN7SL672P
ENSG00000239744,,HGNC:46079,,RN7SL63P
ENSG00000239745,,HGNC:46806,,RN7SL790P
ENSG00000239748,,HGNC:46811,,RN7SL795P
ENSG00000239754,GENE ID:629,HGNC:1037,"BF,BFD,H2-BF",CFB
ENSG00000239756,GENE ID:5252,HGNC:8919,"MTF2L2,PCL1,TDRD19C",PHF1
ENSG00000239763,,HGNC:35954,,RPL21P118
ENSG00000239774,GENE ID:101928856,HGNC:52912,,TTC14-DT
ENSG00000239779,GENE ID:23559,HGNC:12737,WBP-1,WBP1
ENSG00000239780,,HGNC:36572,,RPLP0P11
ENSG00000239783,,HGNC:56964,,RPL27AP9
ENSG00000239784,,HGNC:10318,,RPL23AP1
ENSG00000239789,GENE ID:51373,HGNC:14047,"HSPC011,MRP-S17,RPMS17,US17M",MRPS17
ENSG00000239792,,HGNC:49813,C2ORF27AP2,CDRT15P5
ENSG00000239794,,HGNC:46669,,RN7SL653P
ENSG00000239797,,HGNC:36127,,RPL21P39
ENSG00000239799,GENE ID:100873993,HGNC:40310,,ITIH4-AS1
ENSG00000239804,,HGNC:35711,,RPS24P9
ENSG00000239805,,HGNC:56593,,PSMG3P2
ENSG00000239808,,HGNC:46271,,RN7SL255P
ENSG00000239810,GENE ID:440560,HGNC:14086,,PRAMEF11
ENSG00000239819,,HGNC:5759,,IGKV1D-8
ENSG00000239820,,HGNC:46229,,RN7SL213P
ENSG00000239821,,HGNC:46529,,RN7SL513P
ENSG00000239822,,HGNC:46770,,RN7SL754P
ENSG00000239823,,,,Y_RNA
ENSG00000239825,,HGNC:46565,,RN7SL549P
ENSG00000239827,,HGNC:20513,SUGT1L1,SUGT1P3
ENSG00000239828,,HGNC:56107,,CCDC54-AS1
ENSG00000239829,,HGNC:33377,,KRT8P25
ENSG00000239830,,HGNC:36125,RPS4P22,RPS4XP22
ENSG00000239831,,HGNC:43425,,RNF7P1
ENSG00000239835,,HGNC:56485,,PARLP1
ENSG00000239836,GENE ID:5698,HGNC:9546,"BETA1I,LMP2,PSMB6I,RING12",PSMB9
ENSG00000239839,GENE ID:1668,HGNC:2762,"DEF3,HNP-3",DEFA3
ENSG00000239840,,HGNC:35736,,RPL23AP72
ENSG00000239855,,HGNC:5742,,IGKV1-6
ENSG00000239856,,HGNC:46241,,RN7SL225P
ENSG00000239857,GENE ID:51608,HGNC:21690,"C7ORF20,CEE,CGI-20,H_NH1244M04.5,TRC35",GET4
ENSG00000239861,,HGNC:36790,,RPL21P96
ENSG00000239862,,HGNC:5739,"IGKV137,O14",IGKV1-37
ENSG00000239865,"GENE ID:202658,GENE ID:79897",HGNC:21300,"C6ORF135,EM:AB014085.3,FLJ22638",RPP21
ENSG00000239868,,HGNC:46050,,RN7SL34P
ENSG00000239870,,HGNC:36434,,RPL21P55
ENSG00000239872,,HGNC:36631,,RPL35AP19
ENSG00000239873,,HGNC:37779,,GAPDHP27
ENSG00000239877,GENE ID:100506765,HGNC:40777,,IGSF11-AS1
ENSG00000239880,,HGNC:54696,,RALBP1P1
ENSG00000239881,,HGNC:36020,,RPS27P25
ENSG00000239882,,HGNC:2599,"CYP21A,CYP21P,P450C21A",CYP21A1P
ENSG00000239883,,HGNC:45008,,PARGP1
ENSG00000239884,,HGNC:46624,,RN7SL608P
ENSG00000239886,GENE ID:83899,HGNC:16926,KAP9.2,KRTAP9-2
ENSG00000239887,GENE ID:400793,HGNC:34351,FLJ13137,C1orf226
ENSG00000239888,,HGNC:46808,,RN7SL792P
ENSG00000239893,,HGNC:38408,,ZNF736P9Y
ENSG00000239899,,HGNC:46690,,RN7SL674P
ENSG00000239900,GENE ID:158,HGNC:291,,ADSL
ENSG00000239908,,HGNC:46091,,RN7SL75P
ENSG00000239910,,HGNC:46546,,RN7SL530P
ENSG00000239911,,HGNC:40468,,PRKAG2-AS1
ENSG00000239912,,HGNC:36076,,RPL39P36
ENSG00000239917,,HGNC:36200,,RPS10P16
ENSG00000239919,,HGNC:39322,,SNRPGP3
ENSG00000239921,GENE ID:101927149,HGNC:51106,,LINC01471
ENSG00000239923,,HGNC:46880,,RN7SL864P
ENSG00000239924,,HGNC:35675,,RPL29P22
ENSG00000239926,,HGNC:44643,,PRDX3P4
ENSG00000239927,"GENE ID:202658,GENE ID:79897",HGNC:21300,"C6ORF135,EM:AB014085.3,FLJ22638",RPP21
ENSG00000239930,GENE ID:101930094,HGNC:55644,,RSPH1-DT
ENSG00000239932,,HGNC:46622,,RN7SL606P
ENSG00000239939,,HGNC:36643,,RPSAP34
ENSG00000239941,,HGNC:55643,,LINC02917
ENSG00000239942,,HGNC:46410,,RN7SL394P
ENSG00000239944,,HGNC:12245,"TCRBV32S1P,TRBV82",TRBV8-2
ENSG00000239946,,HGNC:42422,,ZBTB20-AS3
ENSG00000239948,,HGNC:46384,,RN7SL368P
ENSG00000239951,,HGNC:5817,,IGKV3-20
ENSG00000239953,,HGNC:46289,,RN7SL273P
ENSG00000239958,,HGNC:46067,,RN7SL51P
ENSG00000239959,,HGNC:48685,,ENPP7P2
ENSG00000239961,GENE ID:23547,HGNC:15503,"CD85G,ILT7",LILRA4
ENSG00000239964,,HGNC:46764,,RN7SL748P
ENSG00000239967,,HGNC:31246,,OR2A41P
ENSG00000239974,GENE ID:80864,HGNC:13944,"C6ORF8,NG3",EGFL8
ENSG00000239975,,HGNC:5753,,IGKV1D-33
ENSG00000239978,,HGNC:8428,"OR3-142,OR3-143,OR7E132P,OR7E78,OR7E78P",OR7E53P
ENSG00000239981,,HGNC:15085,OR2A28P,OR2A15P
ENSG00000239983,,HGNC:35678,,RPL31P31
ENSG00000239984,,HGNC:46436,,RN7SL420P
ENSG00000239988,,HGNC:36123,,RPL31P60
ENSG00000239992,,HGNC:12247,TCRBV33S1,TRBVA
ENSG00000239995,,HGNC:49302,,TPT1P11
ENSG00000239997,,HGNC:44615,,FCF1P3
ENSG00000239998,GENE ID:11027,HGNC:6603,"CD85H,ILT1,LIR-7,LIR7",LILRA2
ENSG00000240002,,HGNC:42424,,YBX1P3
ENSG00000240003,,HGNC:36715,,RPL7P24
ENSG00000240005,,HGNC:40879,,STIM2-AS1
ENSG00000240006,,HGNC:52838,,LINC02004
ENSG00000240008,GENE ID:259215,HGNC:13933,"C6ORF21,G6F,LY6G6D,NG32",LY6G6F
ENSG00000240012,GENE ID:100885796,HGNC:40928,,SLC9A9-AS1
ENSG00000240014,,HGNC:46270,,RN7SL254P
ENSG00000240021,GENE ID:84066,HGNC:25366,"C1ORF49,DKFZP564J047,TSC24",TEX35
ENSG00000240023,,HGNC:23558,,RPLP0P3
ENSG00000240024,,HGNC:48575,"LINC00888,PAINT",SNHG33
ENSG00000240027,,HGNC:37005,,RPS27P24
ENSG00000240031,,HGNC:15094,OR9A6P,OR9A3P
ENSG00000240032,GENE ID:109729161,HGNC:52753,LNCRNA-SRLR,LNCSRLR
ENSG00000240034,,HGNC:39469,,MTND6P6
ENSG00000240038,GENE ID:280,HGNC:478,AMY2,AMY2B
ENSG00000240041,,HGNC:5538,,IGHJ4
ENSG00000240043,,HGNC:36904,,RPS27P26
ENSG00000240045,GENE ID:100507537,HGNC:52297,DWORF,STRIT1
ENSG00000240047,,HGNC:36717,,RPS3AP32
ENSG00000240048,,HGNC:18975,RH_II/GUBP2,DDX50P2
ENSG00000240051,,HGNC:19804,,RPL23AP10
ENSG00000240053,GENE ID:58496,HGNC:13931,"C6ORF19,G5B",LY6G5B
ENSG00000240057,GENE ID:102723430,HGNC:41049,,NEPRO-AS1
ENSG00000240058,,HGNC:17252,,ARGFXP1
ENSG00000240063,,HGNC:55642,,ATP11B-DT
ENSG00000240065,GENE ID:5698,HGNC:9546,"BETA1I,LMP2,PSMB6I,RING12",PSMB9
ENSG00000240068,,HGNC:37017,,RPL21P42
ENSG00000240069,,HGNC:4447,,GPAA1P1
ENSG00000240074,,HGNC:36316,,RPL9P30
ENSG00000240083,,HGNC:36573,,RPS3AP22
ENSG00000240084,,HGNC:42244,,MTND4LP10
ENSG00000240087,,HGNC:6504,"LAMR1P12,LAMRL2,LAMRP2",RPSAP12
ENSG00000240089,,HGNC:23651,"BA96C23.1,BMS1LP3,OTTHUMG00000018662",BMS1P3
ENSG00000240097,,HGNC:56424,,MTERF1P1
ENSG00000240098,,HGNC:46367,,RN7SL351P
ENSG00000240100,,HGNC:36787,,RPL36P15
ENSG00000240106,,HGNC:46162,,RN7SL146P
ENSG00000240107,,HGNC:56463,,SSX2IPP1
ENSG00000240108,,HGNC:16724,"BB329D4.2,C20ORF191",NCOR1P1
ENSG00000240116,,HGNC:46319,,RN7SL303P
ENSG00000240118,GENE ID:5698,HGNC:9546,"BETA1I,LMP2,PSMB6I,RING12",PSMB9
ENSG00000240121,,HGNC:36333,,RPS27P20
ENSG00000240122,,HGNC:19328,"FABP5L11,FABP5P1",FABP5P11
ENSG00000240125,,HGNC:35975,,RPL23AP75
ENSG00000240128,,HGNC:33413,,KRT18P43
ENSG00000240130,GENE ID:81696,HGNC:13972,HS6M1-21,OR5V1
ENSG00000240132,,HGNC:3479,SUP45L3,ETF1P2
ENSG00000240135,,HGNC:30153,PSMD12P,PSMD12P1
ENSG00000240137,,HGNC:41205,,ERICH6-AS1
ENSG00000240138,,HGNC:44559,,EEF1GP4
ENSG00000240151,,HGNC:46842,,RN7SL826P
ENSG00000240152,,HGNC:53186,,LINC02271
ENSG00000240156,,HGNC:47037,,COX6CP6
ENSG00000240159,,HGNC:35674,,RPL6P16
ENSG00000240160,,HGNC:46279,,RN7SL263P
ENSG00000240163,,HGNC:36986,,RPL36AP44
ENSG00000240167,,HGNC:35690,,RPS7P7
ENSG00000240173,,HGNC:46787,,RN7SL771P
ENSG00000240175,GENE ID:100873983,HGNC:40091,,MAGI1-AS1
ENSG00000240179,,HGNC:19776,,RPL26P3
ENSG00000240180,,HGNC:36818,,RPL12P28
ENSG00000240183,,HGNC:46313,,RN7SL297P
ENSG00000240184,GENE ID:5098,HGNC:8716,"PC-43,PC43,PCDH-GAMMA-C3,PCDH2",PCDHGC3
ENSG00000240186,,HGNC:46649,,RN7SL633P
ENSG00000240189,,HGNC:46637,,RN7SL621P
ENSG00000240194,GENE ID:643160,HGNC:2588,,CYMP
ENSG00000240198,GENE ID:100874200,HGNC:40083,,ARHGEF3-AS1
ENSG00000240199,,HGNC:46536,,RN7SL520P
ENSG00000240202,,HGNC:46239,,RN7SL223P
ENSG00000240203,,HGNC:46583,,RN7SL567P
ENSG00000240204,GENE ID:100287482,HGNC:43561,,SMKR1
ENSG00000240205,,HGNC:46881,,RN7SL865P
ENSG00000240210,,HGNC:19781,,RPL7AP5
ENSG00000240211,GENE ID:101927632,HGNC:41194,,PPP1R35-AS1
ENSG00000240215,,HGNC:12206,"TCRBV11O,TCRBV11S2O,TCRBV25S2,TRBV25/OR9-2",TRBV25OR9-2
ENSG00000240216,,HGNC:31714,CPHL1,CPHL1P
ENSG00000240225,,HGNC:25393,"DKFZP686B2197,ZNF542",ZNF542P
ENSG00000240230,GENE ID:90639,HGNC:28074,MGC104475,COX19
ENSG00000240231,,HGNC:36516,,RPS27P29
ENSG00000240233,,HGNC:46603,,RN7SL587P
ENSG00000240235,,HGNC:46810,,RN7SL794P
ENSG00000240236,,HGNC:39541,,HNRNPA1P23
ENSG00000240237,,HGNC:35917,,RPL21P78
ENSG00000240238,,HGNC:35987,,RPL21P117
ENSG00000240244,,HGNC:37785,,GAPDHP33
ENSG00000240246,,HGNC:36414,,RPL32P8
ENSG00000240247,GENE ID:728358,HGNC:33596,,DEFA1B
ENSG00000240250,,HGNC:46557,,RN7SL541P
ENSG00000240253,,HGNC:49285,,FAR2P3
ENSG00000240254,GENE ID:100874201,HGNC:40090,,B4GALT4-AS1
ENSG00000240255,,HGNC:39781,,PSMC1P6
ENSG00000240265,,HGNC:56427,,H1-8P1
ENSG00000240268,,HGNC:33605,MOXD2,MOXD2P
ENSG00000240270,,HGNC:35565,,RPL12P37
ENSG00000240271,,HGNC:36327,,RPL29P18
ENSG00000240280,,HGNC:30707,TCAM1,TCAM1P
ENSG00000240286,,HGNC:42660,,MEAF6P1
ENSG00000240288,GENE ID:100126793,HGNC:33885,"GHRL-AS1,NCRNA00068",GHRLOS
ENSG00000240294,,HGNC:45965,,RN7SKP241
ENSG00000240298,,HGNC:36300,,RPL36AP40
ENSG00000240299,,HGNC:46203,,RN7SL187P
ENSG00000240302,,HGNC:46733,,RN7SL717P
ENSG00000240303,GENE ID:84129,HGNC:30211,FLJ12592,ACAD11
ENSG00000240305,,HGNC:36152,,RPL6P26
ENSG00000240306,,HGNC:46116,,RN7SL100P
ENSG00000240309,,HGNC:52008,,MTCO1P6
ENSG00000240317,,HGNC:46780,,RN7SL764P
ENSG00000240320,,HGNC:35836,,RPS29P27
ENSG00000240322,,HGNC:46497,,RN7SL481P
ENSG00000240327,,HGNC:46109,,RN7SL93P
ENSG00000240342,,HGNC:31386,BCM384,RPS2P5
ENSG00000240344,GENE ID:53938,HGNC:9262,CYPJ,PPIL3
ENSG00000240347,,HGNC:46051,,RN7SL35P
ENSG00000240350,,HGNC:54421,,SOCAR
ENSG00000240356,,HGNC:17336,"BA395L14.9,RPL23AL1",RPL23AP7
ENSG00000240359,,HGNC:44641,,UBL5P3
ENSG00000240361,,HGNC:31276,,OR4G11P
ENSG00000240364,,HGNC:36975,,RPL31P59
ENSG00000240366,,HGNC:36032,,RPL36AP45
ENSG00000240370,,HGNC:30363,"RPL13-2,RPL13L",RPL13P5
ENSG00000240371,,HGNC:36522,RPS4P13,RPS4XP13
ENSG00000240373,,HGNC:40586,,SEC62-AS1
ENSG00000240374,,HGNC:46519,,RN7SL503P
ENSG00000240375,,HGNC:44611,,VPS26AP1
ENSG00000240382,,HGNC:5733,"A30,IGKV117",IGKV1-17
ENSG00000240385,,HGNC:36491,,RPS29P20
ENSG00000240386,GENE ID:353137,HGNC:29467,LEP6,LCE1F
ENSG00000240389,GENE ID:80864,HGNC:13944,"C6ORF8,NG3",EGFL8
