,NCBI_ID,gene_symbol,alias_symbol,HGNC_ID,ENSG_ID,source
5840,7295,TXN,TRX1,12435,ENSG00000136810,NCBI Info
3448,4297,KMT2A,TRX1,7132,ENSG00000118058,NCBI Info
7572,9757,KMT2B,TRX2,15840,ENSG00000272333,NCBI Info
9700,25828,TXN2,TRX2,17772,ENSG00000100348,NCBI Info
18082,136541,PRSS58,TRY1,39125,ENSG00000258223,NCBI Info
4455,5644,PRSS1,TRY1,9475,ENSG00000204983,NCBI Info
18081,136540,PRSS3P3,TRY3,43790,ENSG00000293406,NCBI Info
4457,5646,PRSS3,TRY3,9486,ENSG00000010438,NCBI Info
4455,5644,PRSS1,TRY4,9475,ENSG00000204983,NCBI Info
4457,5646,PRSS3,TRY4,9486,ENSG00000010438,NCBI Info
4456,5645,PRSS2,TRYP2,9483,ENSG00000275896,NCBI Info
2440,3003,GZMK,TRYP2,4711,ENSG00000113088,NCBI Info
2138,2656,GCY,TS,,,NCBI Info
5505,6916,TBXAS1,TS,11609,ENSG00000059377,NCBI Info
5843,7298,TYMS,TS,12441,ENSG00000176890,NCBI Info
631,775,CACNA1C,TS,1390,ENSG00000151067,NCBI Info
49895,106480180,RNU1-93P,TSARG1,48435,ENSG00000201574,NCBI Info
17884,130560,SPATA3,TSARG1,17884,ENSG00000173699,NCBI Info
7472,9646,CTR9,TSBP,16850,ENSG00000198730,NCBI Info
8355,10665,TSBP1,TSBP,13922,ENSG00000204296,NCBI Info
5196,6559,SLC12A3,TSC,10912,ENSG00000070915,NCBI Info
12456,54997,TESC,TSC,26065,ENSG00000088992,NCBI Info
5804,7248,TSC1,TSC,12362,ENSG00000165699,NCBI Info
19066,158158,RASEF,TSG,26464,ENSG00000165105,NCBI Info
13409,57045,TWSG1,TSG,12429,ENSG00000128791,NCBI Info
7949,10194,TSHZ1,TSH1,10669,ENSG00000179981,NCBI Info
14927,79896,THNSL1,TSH1,26160,ENSG00000185875,NCBI Info
17785,128553,TSHZ2,TSH2,13010,ENSG00000182463,NCBI Info
12673,55258,THNSL2,TSH2,25602,ENSG00000144115,NCBI Info
20685,283629,TSSK4,TSK4,19825,ENSG00000139908,NCBI Info
21057,285590,SH3PXD2B,TSK4,29242,ENSG00000174705,NCBI Info
5633,7057,THBS1,TSP1,11785,ENSG00000137801,NCBI Info
19724,203074,PRSS55,TSP1,30824,ENSG00000184647,NCBI Info
5746,7180,CRISP2,TSP1,12024,ENSG00000124490,NCBI Info
27654,728137,TSPY3,TSPY,33876,ENSG00000228927,NCBI Info
5810,7258,TSPY1,TSPY,12381,ENSG00000258992,NCBI Info
32806,100289087,TSPY10,TSPY,37473,ENSG00000236424,NCBI Info
27654,728137,TSPY3,TSPY1,33876,ENSG00000228927,NCBI Info
32806,100289087,TSPY10,TSPY1,37473,ENSG00000236424,NCBI Info
27731,728395,TSPY4,TSPY10,37287,ENSG00000233803,NCBI Info
27654,728137,TSPY3,TSPY10,33876,ENSG00000228927,NCBI Info
9605,23752,TSSK1A,TSSK1,11400,,NCBI Info
15712,83942,TSSK1B,TSSK1,14968,ENSG00000212122,NCBI Info
16686,92104,IFT70A,TTC30B,25853,ENSG00000197557,NCBI Info
18791,150737,IFT70B,TTC30B,26425,ENSG00000196659,NCBI Info
24263,404672,GTF2H5,TTD,21157,ENSG00000272047,NCBI Info
1659,2068,ERCC2,TTD,3434,ENSG00000104884,NCBI Info
5654,7080,NKX2-1,TTF-1,11825,ENSG00000136352,NCBI Info
5820,7270,TTF1,TTF-1,12397,ENSG00000125482,NCBI Info
3225,4004,LMO1,TTG1,6641,ENSG00000166407,NCBI Info
12417,54953,ODR4,TTG1,24299,ENSG00000157181,NCBI Info
26402,645369,TMEM200C,TTMA,37208,ENSG00000206432,NCBI Info
17066,114801,TMEM200A,TTMA,21075,ENSG00000164484,NCBI Info
6031,7538,ZFP36,TTP,12862,ENSG00000128016,NCBI Info
9578,23677,SH3BP4,TTP,10826,ENSG00000130147,NCBI Info
5823,7274,TTPA,TTP1,12404,ENSG00000137561,NCBI Info
12753,55352,COPRS,TTP1,28848,ENSG00000172301,NCBI Info
15668,83864,TTTY9A,TTTY9,18490,ENSG00000290716,NCBI Info
24550,425057,TTTY9B,TTTY9,32425,ENSG00000131007,NCBI Info
15670,83867,TTTY12,TTY11,18493,ENSG00000237048,NCBI Info
15669,83866,TTTY11,TTY11,18492,ENSG00000290381,NCBI Info
24891,441543,TTTY6B,TTY6,31887,ENSG00000131548,NCBI Info
16060,84672,TTTY6,TTY6,16483,ENSG00000131538,NCBI Info
15668,83864,TTTY9A,TTY9,18490,ENSG00000290716,NCBI Info
24550,425057,TTTY9B,TTY9,32425,ENSG00000131007,NCBI Info
5827,7278,TUBA3C,TUBA2,12408,ENSG00000198033,NCBI Info
16975,113457,TUBA3D,TUBA2,24071,ENSG00000075886,NCBI Info
5828,7280,TUBB2A,TUBB2,12412,ENSG00000137267,NCBI Info
8112,10383,TUBB4B,TUBB2,20771,ENSG00000188229,NCBI Info
8110,10381,TUBB3,TUBB4,20772,ENSG00000258947,NCBI Info
8111,10382,TUBB4A,TUBB4,20774,ENSG00000104833,NCBI Info
1637,2044,EPHA5,TYRO4,3389,ENSG00000145242,NCBI Info
1635,2042,EPHA3,TYRO4,3387,ENSG00000044524,NCBI Info
11465,51067,YARS2,TYRRS,24249,ENSG00000139131,NCBI Info
6637,8565,YARS1,TYRRS,12840,ENSG00000134684,NCBI Info
21156,286102,TMED10P1,Tmp-21-I,30754,,NCBI Info
8600,10972,TMED10,Tmp-21-I,16998,ENSG00000170348,NCBI Info
28476,100009602,TRY-GTA5-4,Tyr-tRNA,33250,,NCBI Info
28475,100009601,TRY-GTA7-1,Tyr-tRNA,33249,,NCBI Info
27319,692084,SNORD13,U13,32711,ENSG00000239039,NCBI Info
4802,6076,SNORD13P1,U13,10110,ENSG00000238498,NCBI Info
4803,6077,SNORD13P2,U13,10111,,NCBI Info
4804,6078,SNORD13P3,U13,10112,ENSG00000239128,NCBI Info
10192,26822,SNORD14A,U14,10113,ENSG00000272034,NCBI Info
16325,85388,SNORD14B,U14,31803,ENSG00000201403,NCBI Info
10191,26821,SNORA74A,U19,10119,ENSG00000200959,NCBI Info
13042,55840,EAF2,U19,23115,ENSG00000145088,NCBI Info
4792,6063,RNVU1-2A,U1P2A,54430,ENSG00000278099,NCBI Info
10218,26860,RNVU1-2,U1P2A,48308,ENSG00000238825,NCBI Info
10214,26854,RNU2-3P,U2,10153,ENSG00000222076,NCBI Info
4793,6066,RNU2-1,U2,10142,ENSG00000274585,NCBI Info
10215,26855,RNU2-2P,U2,10152,,NCBI Info
10213,26853,RNU2-4P,U2,10154,ENSG00000277084,NCBI Info
54865,109616983,SNORD3F,U3,52239,,NCBI Info
10210,26843,SNORD3P3,U3,10177,,NCBI Info
10209,26842,SNORD3P4,U3,10178,,NCBI Info
28413,780851,SNORD3A,U3,33189,,NCBI Info
4794,6068,SNORD3P1,U3,10175,ENSG00000200318,NCBI Info
28414,780852,SNORD3B-2,U3b2,33190,,NCBI Info
10211,26851,SNORD3B-1,U3b2,10168,,NCBI Info
10207,26840,RNU4-4P,U4,10197,,NCBI Info
10205,26838,RNU4-6P,U4,10199,,NCBI Info
10204,26835,RNU4-1,U4,10192,ENSG00000200795,NCBI Info
4796,6070,RNU4-8P,U4,10195,,NCBI Info
4795,6069,RNU4-7P,U4,10194,,NCBI Info
10208,26841,RNU4-3P,U4,10196,,NCBI Info
10206,26839,RNU4-5P,U4,10198,,NCBI Info
10202,26832,RNU5B-1,U5B1,10212,ENSG00000200156,NCBI Info
10201,26831,RNU5A-1,U5B1,10211,ENSG00000199568,NCBI Info
10197,26827,RNU6-1,U6,10227,ENSG00000206625,NCBI Info
10195,26825,RNU6-50P,U6,10229,,NCBI Info
10158,26786,SNORD62A,U62,10219,ENSG00000235284,NCBI Info
27328,692093,SNORD62B,U62,23031,ENSG00000231587,NCBI Info
4799,6073,RNU7-86P,U7,10237,,NCBI Info
4800,6074,RNU7-24P,U7,34120,ENSG00000239081,NCBI Info
4801,6075,RNU7-55P,U7,10239,ENSG00000239078,NCBI Info
4798,6072,RNU7-68P,U7,10236,ENSG00000251707,NCBI Info
9698,25826,SNORD82,U82,10240,ENSG00000202400,NCBI Info
17237,116936,SNORD139,U82,50421,,NCBI Info
27350,692201,SNORD86,U86,32745,ENSG00000212498,NCBI Info
17237,116936,SNORD139,U86,50421,,NCBI Info
27236,677775,SCARNA5,U87,32561,ENSG00000252010,NCBI Info
25716,641648,SNORD87,U87,32746,ENSG00000254341,NCBI Info
5860,7319,UBE2A,UBC2,12472,ENSG00000077721,NCBI Info
5861,7320,UBE2B,UBC2,12473,ENSG00000119048,NCBI Info
5863,7322,UBE2D2,UBC4,12475,ENSG00000131508,NCBI Info
20668,283556,UBE2L1,UBC4,12486,,NCBI Info
5862,7321,UBE2D1,UBC4/5,12474,ENSG00000072401,NCBI Info
5863,7322,UBE2D2,UBC4/5,12475,ENSG00000131508,NCBI Info
5864,7323,UBE2D3,UBC4/5,12476,ENSG00000109332,NCBI Info
11759,51465,UBE2J1,UBC6,17598,ENSG00000198833,NCBI Info
17289,118424,UBE2J2,UBC6,19268,ENSG00000160087,NCBI Info
5867,7326,UBE2G1,UBC7,12482,ENSG00000132388,NCBI Info
5868,7327,UBE2G2,UBC7,12483,ENSG00000184787,NCBI Info
7153,9246,UBE2L6,UBCH8,12490,ENSG00000156587,NCBI Info
5866,7325,UBE2E2,UBCH8,12478,ENSG00000182247,NCBI Info
19785,219333,USP12,UBH1,20485,ENSG00000152484,NCBI Info
7750,9959,USP12P1,UBH1,12610,,NCBI Info
5922,7398,USP1,UBP,12607,ENSG00000162607,NCBI Info
7751,9960,USP3,UBP,12626,ENSG00000140455,NCBI Info
13109,55968,NSFL1C,UBXD10,15912,ENSG00000088833,NCBI Info
11447,51035,UBXN1,UBXD10,18402,ENSG00000162191,NCBI Info
1046,1293,COL6A3,UCMD1,2213,ENSG00000163359,NCBI Info
1045,1292,COL6A2,UCMD1,2212,ENSG00000142173,NCBI Info
17235,116933,CLRN1-AS1,UCRP,30895,,NCBI Info
7463,9636,ISG15,UCRP,4053,ENSG00000187608,NCBI Info
12197,54576,UGT1A8,UDPGT,12540,ENSG00000242366,NCBI Info
12223,54658,UGT1A1,UDPGT,12530,ENSG00000241635,NCBI Info
12198,54577,UGT1A7,UDPGT,12539,ENSG00000244122,NCBI Info
12196,54575,UGT1A10,UDPGT,12531,ENSG00000242515,NCBI Info
12224,54659,UGT1A3,UDPGT,12535,ENSG00000288702,NCBI Info
12199,54578,UGT1A6,UDPGT,12538,ENSG00000167165,NCBI Info
12200,54579,UGT1A5,UDPGT,12537,ENSG00000288705,NCBI Info
12222,54657,UGT1A4,UDPGT,12536,ENSG00000244474,NCBI Info
12209,54600,UGT1A9,UDPGT,12541,ENSG00000241119,NCBI Info
12223,54658,UGT1A1,UDPGT 1-1,12530,ENSG00000241635,NCBI Info
12197,54576,UGT1A8,UDPGT 1-1,12540,ENSG00000242366,NCBI Info
8026,10277,UBE4B,UFD2,12500,ENSG00000130939,NCBI Info
7234,9354,UBE4A,UFD2,12499,ENSG00000110344,NCBI Info
1442,1798,DPAGT1,UGAT,2995,ENSG00000172269,NCBI Info
5890,7355,SLC35A2,UGAT,11022,ENSG00000102100,NCBI Info
15065,80146,UXS1,UGD,17729,ENSG00000115652,NCBI Info
5893,7358,UGDH,UGD,12525,ENSG00000109814,NCBI Info
5890,7355,SLC35A2,UGT,11022,ENSG00000102100,NCBI Info
5895,7361,UGT1A,UGT,12529,,NCBI Info
12197,54576,UGT1A8,UGT-1A,12540,ENSG00000242366,NCBI Info
12199,54578,UGT1A6,UGT-1A,12538,ENSG00000167165,NCBI Info
12198,54577,UGT1A7,UGT-1A,12539,ENSG00000244122,NCBI Info
12222,54657,UGT1A4,UGT-1A,12536,ENSG00000244474,NCBI Info
12196,54575,UGT1A10,UGT-1A,12531,ENSG00000242515,NCBI Info
12224,54659,UGT1A3,UGT-1C,12535,ENSG00000288702,NCBI Info
12199,54578,UGT1A6,UGT-1C,12538,ENSG00000167165,NCBI Info
12197,54576,UGT1A8,UGT1,12540,ENSG00000242366,NCBI Info
13295,56886,UGGT1,UGT1,15663,ENSG00000136731,NCBI Info
12196,54575,UGT1A10,UGT1,12531,ENSG00000242515,NCBI Info
12199,54578,UGT1A6,UGT1,12538,ENSG00000167165,NCBI Info
12222,54657,UGT1A4,UGT1,12536,ENSG00000244474,NCBI Info
5895,7361,UGT1A,UGT1,12529,,NCBI Info
12223,54658,UGT1A1,UGT1,12530,ENSG00000241635,NCBI Info
5890,7355,SLC35A2,UGT1,11022,ENSG00000102100,NCBI Info
12198,54577,UGT1A7,UGT1,12539,ENSG00000244122,NCBI Info
12196,54575,UGT1A10,UGT1-01,12531,ENSG00000242515,NCBI Info
12222,54657,UGT1A4,UGT1-01,12536,ENSG00000244474,NCBI Info
12199,54578,UGT1A6,UGT1-01,12538,ENSG00000167165,NCBI Info
12197,54576,UGT1A8,UGT1-01,12540,ENSG00000242366,NCBI Info
12198,54577,UGT1A7,UGT1-01,12539,ENSG00000244122,NCBI Info
12199,54578,UGT1A6,UGT1-03,12538,ENSG00000167165,NCBI Info
12224,54659,UGT1A3,UGT1-03,12535,ENSG00000288702,NCBI Info
12199,54578,UGT1A6,UGT1.1,12538,ENSG00000167165,NCBI Info
12222,54657,UGT1A4,UGT1.1,12536,ENSG00000244474,NCBI Info
12198,54577,UGT1A7,UGT1.1,12539,ENSG00000244122,NCBI Info
12196,54575,UGT1A10,UGT1.1,12531,ENSG00000242515,NCBI Info
12197,54576,UGT1A8,UGT1.1,12540,ENSG00000242366,NCBI Info
12199,54578,UGT1A6,UGT1.3,12538,ENSG00000167165,NCBI Info
12224,54659,UGT1A3,UGT1.3,12535,ENSG00000288702,NCBI Info
12223,54658,UGT1A1,UGT1A,12530,ENSG00000241635,NCBI Info
12197,54576,UGT1A8,UGT1A,12540,ENSG00000242366,NCBI Info
12198,54577,UGT1A7,UGT1A,12539,ENSG00000244122,NCBI Info
12199,54578,UGT1A6,UGT1A,12538,ENSG00000167165,NCBI Info
12222,54657,UGT1A4,UGT1A,12536,ENSG00000244474,NCBI Info
12196,54575,UGT1A10,UGT1A,12531,ENSG00000242515,NCBI Info
12222,54657,UGT1A4,UGT1A1,12536,ENSG00000244474,NCBI Info
12198,54577,UGT1A7,UGT1A1,12539,ENSG00000244122,NCBI Info
12199,54578,UGT1A6,UGT1A1,12538,ENSG00000167165,NCBI Info
12196,54575,UGT1A10,UGT1A1,12531,ENSG00000242515,NCBI Info
12197,54576,UGT1A8,UGT1A1,12540,ENSG00000242366,NCBI Info
12224,54659,UGT1A3,UGT1C,12535,ENSG00000288702,NCBI Info
12199,54578,UGT1A6,UGT1C,12538,ENSG00000167165,NCBI Info
12199,54578,UGT1A6,UGT1E,12538,ENSG00000167165,NCBI Info
12200,54579,UGT1A5,UGT1E,12537,ENSG00000288705,NCBI Info
12975,55757,UGGT2,UGT2,15664,ENSG00000102595,NCBI Info
5890,7355,SLC35A2,UGT2,11022,ENSG00000102100,NCBI Info
12821,55559,HAUS7,UIP1,32979,ENSG00000213397,NCBI Info
8704,11097,NUP42,UIP1,17010,ENSG00000136243,NCBI Info
14157,64374,SIL1,ULG5,24624,ENSG00000120725,NCBI Info
3202,3973,LHCGR,ULG5,6585,ENSG00000138039,NCBI Info
5903,7371,UCK2,UMPK,12562,ENSG00000143179,NCBI Info
11903,51727,CMPK1,UMPK,18170,ENSG00000162368,NCBI Info
11758,51463,GPR89B,UNQ192,13840,ENSG00000188092,NCBI Info
27094,653519,GPR89A,UNQ192,31984,ENSG00000117262,NCBI Info
3953,5030,P2RY4,UNR,8542,ENSG00000186912,NCBI Info
6179,7812,CSDE1,UNR,29905,ENSG00000009307,NCBI Info
5908,7376,NR1H2,UNR,7965,ENSG00000131408,NCBI Info
2139,2657,GDF1,UOG1,4214,ENSG00000130283,NCBI Info
8384,10715,CERS1,UOG1,14253,ENSG00000223802,NCBI Info
5910,7379,UPK2,UP2,12579,ENSG00000110375,NCBI Info
18843,151531,UPP2,UP2,23061,ENSG00000007001,NCBI Info
17300,118471,PRAP1,UPA,23304,ENSG00000165828,NCBI Info
4199,5328,PLAU,UPA,9052,ENSG00000122861,NCBI Info
18181,139596,UPRT,UPP,28334,ENSG00000094841,NCBI Info
16813,93622,MRFAP1L2,UPP,25109,ENSG00000170846,NCBI Info
5909,7378,UPP1,UPP,12576,ENSG00000183696,NCBI Info
6386,8233,ZRSR2,URP,23019,ENSG00000169249,NCBI Info
16475,90226,UCN2,URP,18414,ENSG00000145040,NCBI Info
20362,257313,UTS2B,URP,30894,ENSG00000188958,NCBI Info
9800,25972,UNC50,URP,16046,ENSG00000115446,NCBI Info
22479,377630,USP17L2,USP17,34434,ENSG00000223443,NCBI Info
23468,391627,USP17L9P,USP17,12615,ENSG00000251694,NCBI Info
18453,145407,ARMH4,UT2,19846,ENSG00000139971,NCBI Info
6349,8170,SLC14A2,UT2,10919,ENSG00000132874,NCBI Info
6349,8170,SLC14A2,UTA,10919,ENSG00000132874,NCBI Info
17311,118812,MORN4,UTA,24001,ENSG00000171160,NCBI Info
6349,8170,SLC14A2,UTR,10919,ENSG00000132874,NCBI Info
2288,2837,UTS2R,UTR,4468,ENSG00000181408,NCBI Info
8194,10477,UBE2E3,UbcM2,12479,ENSG00000170035,NCBI Info
21214,286480,UBE2E4P,UbcM2,32199,,NCBI Info
5563,6980,TRGV6,V1S5P,12292,,NCBI Info
5562,6979,TRGV5P,V1S5P,12291,ENSG00000228668,NCBI Info
434,526,ATP6V1B2,VATB,854,ENSG00000147416,NCBI Info
433,525,ATP6V1B1,VATB,853,ENSG00000116039,NCBI Info
5489,6899,TBX1,VCF,11592,ENSG00000184058,NCBI Info
1376,1714,DGCR,VCF,2844,,NCBI Info
10539,28385,IGHV6-1,VH,5662,ENSG00000211933,NCBI Info
10567,28414,IGHV3-64,VH,5617,ENSG00000223648,NCBI Info
10549,28395,IGHV4-34,VH,5650,ENSG00000211956,NCBI Info
10576,28423,IGHV3-49,VH,5607,ENSG00000211965,NCBI Info
10573,28420,IGHV3-53,VH,5610,ENSG00000211967,NCBI Info
10565,28412,IGHV3-66,VH,5619,ENSG00000211972,NCBI Info
10548,28394,IGHV4-39,VH,5651,ENSG00000211959,NCBI Info
10554,28400,IGHV4-28,VH,5645,ENSG00000211952,NCBI Info
2837,3507,IGHM,VH,5541,ENSG00000211899,NCBI Info
10563,28410,IGHV3-72,VH,5622,ENSG00000225698,NCBI Info
10545,28391,IGHV4-61,VH,5655,ENSG00000211970,NCBI Info
10562,28409,IGHV3-73,VH,5623,ENSG00000211976,NCBI Info
10542,28388,IGHV5-51,VH,5659,ENSG00000211966,NCBI Info
10561,28408,IGHV3-74,VH,5624,ENSG00000224650,NCBI Info
10555,28401,IGHV4-4,VH,5652,ENSG00000276775,NCBI Info
10546,28392,IGHV4-59,VH,5654,ENSG00000224373,NCBI Info
10587,28434,IGHV3-33,VH,5596,ENSG00000211955,NCBI Info
10617,28467,IGHV1-24,VH,5551,ENSG00000211950,NCBI Info
10605,28454,IGHV2-70,VH,5577,ENSG00000274576,NCBI Info
5183,6545,SLC7A4,VH,11062,ENSG00000099960,NCBI Info
10601,28450,IGHV3-11,VH,5580,ENSG00000211941,NCBI Info
10616,28466,IGHV1-45,VH,5553,ENSG00000211961,NCBI Info
10599,28448,IGHV3-15,VH,5582,ENSG00000211943,NCBI Info
10614,28464,IGHV1-58,VH,5555,ENSG00000211968,NCBI Info
10598,28447,IGHV3-16,VH,5583,ENSG00000211944,NCBI Info
10602,28451,IGHV3-9,VH,5628,,NCBI Info
10596,28445,IGHV3-20,VH,5585,ENSG00000211946,NCBI Info
10595,28444,IGHV3-21,VH,5586,ENSG00000211947,NCBI Info
10590,28439,IGHV3-30,VH,5591,ENSG00000270550,NCBI Info
10585,28432,IGHV3-35,VH,5598,ENSG00000211957,NCBI Info
10582,28429,IGHV3-38,VH,5601,ENSG00000211958,NCBI Info
10579,28426,IGHV3-43,VH,5604,ENSG00000232216,NCBI Info
10577,28424,IGHV3-48,VH,5606,ENSG00000211964,NCBI Info
10606,28455,IGHV2-26,VH,5575,ENSG00000211951,NCBI Info
10608,28457,IGHV2-5,VH,5576,ENSG00000211937,NCBI Info
10603,28452,IGHV3-7,VH,5620,ENSG00000211938,NCBI Info
5935,7414,VCL,VINC,12665,ENSG00000035403,NCBI Info
20572,283131,NEAT1,VINC,30815,ENSG00000245532,NCBI Info
701,859,CAV3,VIP21,1529,ENSG00000182533,NCBI Info
699,857,CAV1,VIP21,1527,ENSG00000105974,NCBI Info
4102,5212,VIT,VIT1,12697,ENSG00000205221,NCBI Info
15095,80204,FBXO11,VIT1,13590,ENSG00000138081,NCBI Info
20078,245972,ATP6V0D2,VMA6,18266,ENSG00000147614,NCBI Info
7054,9114,ATP6V0D1,VMA6,13724,ENSG00000159720,NCBI Info
454,551,AVP,VP,894,ENSG00000101200,NCBI Info
4328,5498,PPOX,VP,9280,ENSG00000143224,NCBI Info
9479,23545,ATP6V0A2,VPH1,18481,ENSG00000185344,NCBI Info
11338,50617,ATP6V0A4,VPH1,866,ENSG00000105929,NCBI Info
432,523,ATP6V1A,VPP2,851,ENSG00000114573,NCBI Info
11338,50617,ATP6V0A4,VPP2,866,ENSG00000105929,NCBI Info
433,525,ATP6V1B1,VPP3,853,ENSG00000116039,NCBI Info
434,526,ATP6V1B2,VPP3,854,ENSG00000147416,NCBI Info
36331,100526767,RNF103-CHMP3,VPS24,38847,ENSG00000249884,NCBI Info
11864,51652,CHMP3,VPS24,29865,ENSG00000115561,NCBI Info
12852,55610,VPS50,VPS54L,25956,ENSG00000004766,NCBI Info
11803,51542,VPS54,VPS54L,18652,ENSG00000143952,NCBI Info
5959,7442,TRPV1,VR1,12716,ENSG00000196689,NCBI Info
13263,56664,VTRNA1-1,VR1,12654,ENSG00000199990,NCBI Info
5945,7424,VEGFC,VRP,12682,ENSG00000150630,NCBI Info
8736,11138,TBC1D8,VRP,17791,ENSG00000204634,NCBI Info
5962,7446,AVSD1,VSD1,,,NCBI Info
2111,2626,GATA4,VSD1,4173,ENSG00000136574,NCBI Info
2959,3664,IRF6,VWS1,6121,ENSG00000117595,NCBI Info
13491,57172,CAMK1G,VWS1,14585,ENSG00000008118,NCBI Info
13821,57822,GRHL3,VWS2,25839,ENSG00000158055,NCBI Info
18704,149465,CFAP57,VWS2,26485,ENSG00000243710,NCBI Info
7396,9550,ATP6V1G1,Vma10,864,ENSG00000136888,NCBI Info
17702,127124,ATP6V1G3,Vma10,18265,ENSG00000151418,NCBI Info
8057,10312,TCIRG1,Vph1,11647,ENSG00000110719,NCBI Info
440,535,ATP6V0A1,Vph1,865,ENSG00000033627,NCBI Info
36377,100528024,DEL11P13,WAGR,,,NCBI Info
5998,7490,WT1,WAGR,12796,ENSG00000184937,NCBI Info
3991,5080,PAX6,WAGR,8620,ENSG00000007372,NCBI Info
26257,644739,WASF4P,WASF4,20801,,NCBI Info
7926,10163,WASF2,WASF4,12733,ENSG00000158195,NCBI Info
72296,124908102,LOC124908102,WASH,,,NCBI Info
32415,100287171,WASHC1,WASH,24361,ENSG00000181404,NCBI Info
71186,124906931,LOC124906931,WASH,,,NCBI Info
27077,653440,WASH6P,WASH,31685,ENSG00000292372,NCBI Info
849,1028,CDKN1C,WBS,1786,ENSG00000129757,NCBI Info
7412,9569,GTF2IRD1,WBS,4661,ENSG00000006704,NCBI Info
2408,2969,GTF2I,WBS,4659,ENSG00000263001,NCBI Info
1602,2006,ELN,WBS,3327,ENSG00000049540,NCBI Info
19009,155400,NSUN5P1,WBSCR20B,19146,ENSG00000291151,NCBI Info
20402,260294,NSUN5P2,WBSCR20B,16609,ENSG00000290831,NCBI Info
444,540,ATP7B,WC1,870,ENSG00000123191,NCBI Info
20612,283316,CD163L1,WC1,30375,ENSG00000177675,NCBI Info
5161,6521,SLC4A1,WD,11027,ENSG00000004939,NCBI Info
444,540,ATP7B,WD,870,ENSG00000123191,NCBI Info
1758,2200,FBN1,WMS,3603,ENSG00000166147,NCBI Info
15491,81794,ADAMTS10,WMS,13201,ENSG00000142303,NCBI Info
5161,6521,SLC4A1,WR,11027,ENSG00000004939,NCBI Info
11803,51542,VPS54,WR,18652,ENSG00000143952,NCBI Info
7316,9451,EIF2AK3,WRS,3255,ENSG00000172071,NCBI Info
3062,3784,KCNQ1,WRS,6294,ENSG00000053918,NCBI Info
1602,2006,ELN,WS,3327,ENSG00000049540,NCBI Info
19112,158835,AWAT2,WS,23251,ENSG00000147160,NCBI Info
8361,10671,DCTN6,WS3,16964,ENSG00000104671,NCBI Info
3988,5077,PAX3,WS3,8617,ENSG00000135903,NCBI Info
3745,4763,NF1,WSS,7765,ENSG00000196712,NCBI Info
9479,23545,ATP6V0A2,WSS,18481,ENSG00000185344,NCBI Info
20569,283120,H19,WT2,4713,ENSG00000130600,NCBI Info
42277,105259599,H19-ICR,WT2,,,NCBI Info
15521,81887,LAS1L,WTS,25726,ENSG00000001497,NCBI Info
13065,55869,HDAC8,WTS,13315,ENSG00000147099,NCBI Info
27009,653067,XAGE1B,XAGE-1,25400,ENSG00000204382,NCBI Info
27043,653220,XAGE1A,XAGE-1,4111,ENSG00000204379,NCBI Info
27043,653220,XAGE1A,XAGE1,4111,ENSG00000204379,NCBI Info
27009,653067,XAGE1B,XAGE1,25400,ENSG00000204382,NCBI Info
441,537,ATP6AP1,XAP3,868,ENSG00000071553,NCBI Info
8312,10616,RBCK1,XAP3,15864,ENSG00000125826,NCBI Info
4275,5434,POLR2E,XAP4,9192,ENSG00000099817,NCBI Info
8312,10616,RBCK1,XAP4,15864,ENSG00000125826,NCBI Info
6006,7502,XIC,XCE,12809,,NCBI Info
7297,9427,ECEL1,XCE,3147,ENSG00000171551,NCBI Info
30329,100132596,XGY2,XGPY,34022,ENSG00000290840,NCBI Info
6005,7500,XGY1,XGPY,12807,,NCBI Info
39471,101927477,LINC01507,XLOC_000303,51189,,NCBI Info
39841,101928079,SLC44A3-AS1,XLOC_000303,49057,ENSG00000293271,NCBI Info
46599,105376402,LINC02663,XLOC_008466,54149,,NCBI Info
47667,105378270,LINC02633,XLOC_008466,54116,,NCBI Info
1334,1643,DDB2,XPE,2718,ENSG00000134574,NCBI Info
1333,1642,DDB1,XPE,2717,ENSG00000167986,NCBI Info
4811,6086,RNY4,Y4,10244,ENSG00000252316,NCBI Info
4366,5540,NPY4R,Y4,9329,ENSG00000204174,NCBI Info
11444,51030,TVP23B,YDR084C,20399,ENSG00000171928,NCBI Info
28402,780776,TVP23A,YDR084C,20398,ENSG00000166676,NCBI Info
17743,127845,GOLT1A,YMR292W,24766,ENSG00000174567,NCBI Info
11440,51026,GOLT1B,YMR292W,20175,ENSG00000111711,NCBI Info
4692,5940,RBMY1A1,YRRM1,9912,ENSG00000234414,NCBI Info
22512,378949,RBMY1D,YRRM1,23915,ENSG00000244395,NCBI Info
22512,378949,RBMY1D,YRRM2,23915,ENSG00000244395,NCBI Info
4692,5940,RBMY1A1,YRRM2,9912,ENSG00000234414,NCBI Info
19127,159163,RBMY1F,YRRM2,23974,ENSG00000169800,NCBI Info
25657,619498,SNORD74,Z18,32734,,NCBI Info
10143,26771,SNORD102,Z18,10099,ENSG00000207500,NCBI Info
22185,353174,ZACN,ZAC,29504,ENSG00000186919,NCBI Info
4196,5325,PLAGL1,ZAC,9046,ENSG00000118495,NCBI Info
4196,5325,PLAGL1,ZAC1,9046,ENSG00000118495,NCBI Info
22185,353174,ZACN,ZAC1,29504,ENSG00000186919,NCBI Info
